name,year,number,condition,date,bids,price
Rod Carew,1971,210,VG-VGEX,2020-09-29,6,5.5
Rod Carew,1971,210,VG-VGEX,2020-09-26,7,4.25
Rod Carew,1971,210,LOW GRADE (crease),2020-09-25,4,2.25
Rod Carew,1971,210,NR-MINT,2020-09-23,16,45
Rod Carew,1971,210,VG-VGEX,2020-09-14,11,7.03
Rod Carew,1971,210,LOW GRADE,2020-09-11,7,4
Rod Carew,1971,210,LOW GRADE,2020-09-11,6,2.73
Rod Carew,1971,210,VG-VGEX,2020-09-08,6,3.34
Rod Carew,1971,210,VG-VGEX,2020-09-06,8,5.5
Rod Carew,1971,210,EX-EXMINT,2020-09-05,12,16.51
Rod Carew,1971,210,VG-VGEX (minimum size),2020-09-04,5,2.25
Rod Carew,1971,210,VG-VGEX (marked),2020-09-04,3,2.13
Rod Carew,1971,210,VG-VGEX,2020-09-02,3,2.54
Rod Carew,1971,210,VG-VGEX,2020-08-31,4,2.05
Rod Carew,1971,210,VG-VGEX,2020-08-29,10,13.5
Rod Carew,1971,210,EX-EXMINT,2020-08-25,12,15.5
Rod Carew,1971,210,EX-EXMINT,2020-08-22,10,13
Rod Carew,1971,210,VG-VGEX,2020-08-20,9,6.29
Rod Carew,1971,210,EX-EXMINT,2020-08-19,3,8.19
Rod Carew,1971,210,EX-EXMINT,2020-08-15,4,8
Rod Carew,1971,210,VG-VGEX,2020-08-10,4,3.56
Rod Carew,1971,210,LOW GRADE,2020-08-07,4,3
Rod Carew,1971,210,NM-MT OR BETTER,2020-08-04,21,169.5
Willie Stargell,1971,230,VG-VGEX,2020-10-28,5,16.55
Willie Stargell,1971,230,EX-EXMINT,2020-10-25,9,26.05
Willie Stargell,1971,230,VG-VGEX,2020-10-24,4,2.94
Willie Stargell,1971,230,VG-VGEX (crease),2020-10-23,4,2.51
Willie Stargell,1971,230,LOW GRADE (crease),2020-10-23,3,1.64
Willie Stargell,1971,230,VG-VGEX,2020-10-22,4,6.05
Willie Stargell,1971,230,EX-EXMINT,2020-10-19,9,7.55
Willie Stargell,1971,230,EX-EXMINT,2020-10-19,5,7.16
Willie Stargell,1971,230,VG-VGEX,2020-10-06,5,4.34
Willie Stargell,1971,230,VG-VGEX,2020-09-29,6,4.34
Willie Stargell,1971,230,VG-VGEX,2020-09-26,5,3.25
Willie Stargell,1971,230,EX-EXMINT,2020-09-12,9,6.5
Willie Stargell,1971,230,LOW GRADE,2020-09-11,10,4.1
Willie Stargell,1971,230,EX-EXMINT,2020-09-10,10,10.25
Willie Stargell,1971,230,EX-EXMINT,2020-09-05,6,9.51
Willie Stargell,1971,230,VG-VGEX (minimum size),2020-09-04,4,2.25
Willie Stargell,1971,230,LOW GRADE (filler),2020-09-04,3,1.76
Willie Stargell,1971,230,LOW GRADE (crease),2020-09-04,2,1.25
Willie Stargell,1971,230,LOW GRADE (crease),2020-09-04,6,4.05
Willie Stargell,1971,230,VG-VGEX,2020-09-02,3,3.8
Willie Stargell,1971,230,EX-EXMINT,2020-08-31,7,9.5
Willie Stargell,1971,230,VG-VGEX,2020-08-26,3,3.83
Willie Stargell,1971,230,EX-EXMINT,2020-08-25,11,12.5
Willie Stargell,1971,230,EX-EXMINT,2020-08-22,12,10
Willie Stargell,1971,230,NR-MINT,2020-08-20,16,52.51
Willie Stargell,1971,230,VG-VGEX,2020-08-19,3,6.5
Willie Stargell,1971,230,EX-EXMINT,2020-08-15,20,12.5
Willie Stargell,1971,230,VG-VGEX (minimum size),2020-08-14,3,2.13
Willie Stargell,1971,230,NR-MINT (minimum size),2020-08-14,5,4.14
Willie Stargell,1971,230,LOW GRADE (filler),2020-08-14,3,2.34
Willie Stargell,1971,230,EX-EXMINT,2020-08-10,8,14.5
Willie Stargell,1971,230,EX-EXMINT,2020-08-04,9,8.09
Johnny Bench,1971,250,EX-EXMINT,2020-10-28,20,37
Johnny Bench,1971,250,NR-MINT,2020-10-25,22,123.5
Johnny Bench,1971,250,EX-EXMINT,2020-10-24,21,44.78
Johnny Bench,1971,250,LOW GRADE,2020-10-23,8,5.51
Johnny Bench,1971,250,LOW GRADE (crease),2020-10-23,8,4.25
Johnny Bench,1971,250,LOW GRADE (crease),2020-10-23,7,4
Johnny Bench,1971,250,EX-EXMINT,2020-10-22,8,33.9
Johnny Bench,1971,250,VG-VGEX,2020-10-16,11,12.5
Johnny Bench,1971,250,VG-VGEX,2020-10-16,17,18.58
Johnny Bench,1971,250,VG-VGEX,2020-10-11,14,14.76
Johnny Bench,1971,250,VG-VGEX,2020-10-10,9,20.5
Johnny Bench,1971,250,LOW GRADE,2020-10-09,9,6.5
Johnny Bench,1971,250,LOW GRADE (crease),2020-10-09,9,8.51
Johnny Bench,1971,250,VG-VGEX,2020-10-08,12,21.27
Johnny Bench,1971,250,EX-EXMINT,2020-10-07,9,32
Johnny Bench,1971,250,EX-EXMINT,2020-10-06,9,36.9
Johnny Bench,1971,250,VG-VGEX,2020-10-02,10,7.05
Johnny Bench,1971,250,EX-EXMINT,2020-09-29,9,39
Johnny Bench,1971,250,EX-EXMINT,2020-09-26,10,27.5
Johnny Bench,1971,250,LOW GRADE (filler),2020-09-25,7,4.25
Johnny Bench,1971,250,LOW GRADE,2020-09-25,8,9.09
Johnny Bench,1971,250,LOW GRADE (crease),2020-09-25,4,5.59
Johnny Bench,1971,250,VG-VGEX,2020-09-14,10,19.5
Johnny Bench,1971,250,VG-VGEX,2020-09-12,13,13.5
Johnny Bench,1971,250,LOW GRADE,2020-09-11,9,8.09
Johnny Bench,1971,250,EX-EXMINT,2020-09-10,10,36
Johnny Bench,1971,250,VG-VGEX,2020-09-08,7,15.38
Johnny Bench,1971,250,VG-VGEX,2020-09-06,6,6.5
Johnny Bench,1971,250,VG-VGEX,2020-09-05,7,11.5
Johnny Bench,1971,250,VG-VGEX (wrinkle),2020-09-04,4,4.25
Johnny Bench,1971,250,VG-VGEX (crease),2020-09-04,3,4.25
Johnny Bench,1971,250,LOW GRADE (crease),2020-09-04,6,4.82
Johnny Bench,1971,250,VG-VGEX (crease),2020-08-21,8,7
Johnny Bench,1971,250,LOW GRADE (paper loss),2020-08-21,7,6.29
Johnny Bench,1971,250,VG-VGEX,2020-08-20,9,9.49
Johnny Bench,1971,250,LOW GRADE,2020-08-14,6,4
Johnny Bench,1971,250,LOW GRADE (filler),2020-08-14,10,11.38
Johnny Bench,1971,250,VG-VGEX,2020-08-10,12,10.4
Johnny Bench,1971,250,LOW GRADE (crease),2020-07-31,9,11.51
Joe Morgan,1971,264,EX-EXMINT,2020-10-25,14,16.5
Joe Morgan,1971,264,VG-VGEX,2020-10-24,3,2.25
Joe Morgan,1971,264,LOW GRADE (crease),2020-10-23,4,1.53
Joe Morgan,1971,264,VG-VGEX,2020-10-22,5,6.5
Joe Morgan,1971,264,EX-EXMINT,2020-10-15,19,15.5
Joe Morgan,1971,264,VG-VGEX,2020-10-11,7,6.5
Joe Morgan,1971,264,VG-VGEX,2020-10-10,5,3.28
Joe Morgan,1971,264,VG-VGEX,2020-10-07,5,7.65
Joe Morgan,1971,264,VG-VGEX,2020-10-06,7,7
Joe Morgan,1971,264,VG-VGEX,2020-10-02,5,2.91
Joe Morgan,1971,264,EX-EXMINT,2020-09-29,8,9.5
Joe Morgan,1971,264,EX-EXMINT,2020-09-26,11,10.5
Joe Morgan,1971,264,LOW GRADE,2020-09-25,,0.79
Joe Morgan,1971,264,LOW GRADE (crease),2020-09-18,4,2.15
Joe Morgan,1971,264,EX-EXMINT,2020-09-12,11,8.86
Joe Morgan,1971,264,EX-EXMINT,2020-09-10,8,6
Joe Morgan,1971,264,VG-VGEX,2020-09-09,3,3
Joe Morgan,1971,264,VG-VGEX,2020-09-08,5,3.25
Joe Morgan,1971,264,VG-VGEX,2020-09-06,5,3.25
Joe Morgan,1971,264,VG-VGEX,2020-09-05,8,3.92
Joe Morgan,1971,264,VG-VGEX (wrinkle),2020-09-04,6,3.5
Joe Morgan,1971,264,VG-VGEX,2020-09-02,3,3.01
Joe Morgan,1971,264,VG-VGEX,2020-08-31,3,1.76
Joe Morgan,1971,264,VG-VGEX,2020-08-29,4,2.39
Joe Morgan,1971,264,EX-EXMINT,2020-08-22,15,16.5
Joe Morgan,1971,264,EX-EXMINT,2020-08-20,8,8
Joe Morgan,1971,264,NR-MINT,2020-08-10,25,56.66
Joe Morgan,1971,264,EX-EXMINT,2020-08-04,18,46
Brooks Robinson,1971,300,VG-VGEX,2020-10-28,8,4.8
Brooks Robinson,1971,300,EX-EXMINT,2020-10-25,21,25.55
Brooks Robinson,1971,300,VG-VGEX,2020-10-24,7,3.25
Brooks Robinson,1971,300,LOW GRADE,2020-10-23,7,4.75
Brooks Robinson,1971,300,LOW GRADE,2020-10-23,4,4.25
Brooks Robinson,1971,300,LOW GRADE,2020-10-23,5,4.25
Brooks Robinson,1971,300,LOW GRADE,2020-10-23,7,6.47
Brooks Robinson,1971,300,EX-EXMINT,2020-10-22,9,18.21
Brooks Robinson,1971,300,EX-EXMINT,2020-10-19,10,18.5
Brooks Robinson,1971,300,EX-EXMINT,2020-10-19,9,16.5
Brooks Robinson,1971,300,LOW GRADE (crease),2020-10-02,5,2.05
Brooks Robinson,1971,300,EX-EXMINT,2020-09-29,8,20.5
Brooks Robinson,1971,300,EX-EXMINT,2020-09-26,9,20.5
Brooks Robinson,1971,300,LOW GRADE (filler),2020-09-25,5,2.25
Brooks Robinson,1971,300,LOW GRADE (filler),2020-09-25,7,3.5
Brooks Robinson,1971,300,VG-VGEX,2020-09-23,12,4.18
Brooks Robinson,1971,300,VG-VGEX,2020-09-21,21,12.5
Brooks Robinson,1971,300,VG-VGEX,2020-09-14,8,12.78
Brooks Robinson,1971,300,VG-VGEX,2020-09-12,16,8.5
Brooks Robinson,1971,300,LOW GRADE (filler),2020-09-11,5,5.5
Brooks Robinson,1971,300,VG-VGEX,2020-09-05,8,26.69
Brooks Robinson,1971,300,VG-VGEX,2020-09-02,21,8.85
Brooks Robinson,1971,300,EX-EXMINT,2020-09-01,10,17.5
Brooks Robinson,1971,300,VG-VGEX,2020-08-31,5,7.49
Brooks Robinson,1971,300,VG-VGEX,2020-08-25,20,14.55
Brooks Robinson,1971,300,VG-VGEX,2020-08-21,6,8.5
Brooks Robinson,1971,300,VG-VGEX,2020-08-19,20,11
Brooks Robinson,1971,300,EX-EXMINT,2020-08-15,20,29.69
Brooks Robinson,1971,300,NM-MT (minimum size),2020-08-14,27,224.72
Hank Aaron,1971,400,EX-EXMINT,2020-10-28,16,69
Hank Aaron,1971,400,VG-VGEX,2020-10-25,22,31
Hank Aaron,1971,400,VG-VGEX,2020-10-24,14,20.5
Hank Aaron,1971,400,VG-VGEX (wrinkle) (marked),2020-10-23,10,13.16
Hank Aaron,1971,400,VG-VGEX,2020-10-19,14,25.27
Hank Aaron,1971,400,VG-VGEX,2020-10-02,14,23.5
Hank Aaron,1971,400,NR-MINT (minimum size),2020-10-02,17,36.79
Hank Aaron,1971,400,VG-VGEX,2020-09-14,18,33
Hank Aaron,1971,400,VG-VGEX,2020-09-09,11,22.5
Hank Aaron,1971,400,VG-VGEX,2020-09-08,12,22.5
Hank Aaron,1971,400,EX-EXMINT,2020-09-06,8,45
Hank Aaron,1971,400,EX-EXMINT,2020-09-05,7,36
Hank Aaron,1971,400,LOW GRADE (crease),2020-09-04,9,9.61
Hank Aaron,1971,400,VG-VGEX,2020-09-02,9,17.5
Hank Aaron,1971,400,VG-VGEX,2020-08-21,18,37
Hank Aaron,1971,400,VG-VGEX,2020-08-21,9,11.5
Hank Aaron,1971,400,VG-VGEX,2020-08-20,32,24.18
Hank Aaron,1971,400,VG-VGEX,2020-08-19,14,21.5
Hank Aaron,1971,400,VG-VGEX,2020-08-15,17,24.19
Hank Aaron,1971,400,NR-MINT (minimum size),2020-08-14,33,87
Hank Aaron,1971,400,NM-MT OR BETTER (minimum size),2020-08-14,18,630
Hank Aaron,1971,400,LOW GRADE (filler),2020-08-14,22,27
Hank Aaron,1971,400,VG-VGEX,2020-08-10,34,26
Hank Aaron,1971,400,LOW GRADE (crease),2020-08-07,8,10.5
Hank Aaron,1971,400,NR-MINT,2020-08-04,27,281
Bob Gibson,1971,450,EX-EXMINT,2020-10-28,12,23.73
Bob Gibson,1971,450,EX-EXMINT,2020-10-25,24,36
Bob Gibson,1971,450,VG-VGEX,2020-10-24,8,3.65
Bob Gibson,1971,450,LOW GRADE (crease),2020-10-23,7,4.25
Bob Gibson,1971,450,VG-VGEX,2020-10-22,7,12.5
Bob Gibson,1971,450,VG-VGEX,2020-10-19,8,6.15
Bob Gibson,1971,450,VG-VGEX,2020-09-23,8,6.78
Bob Gibson,1971,450,VG-VGEX,2020-09-14,6,5.5
Bob Gibson,1971,450,EX-EXMINT,2020-09-12,12,12.5
Bob Gibson,1971,450,EX-EXMINT,2020-09-05,9,13.29
Bob Gibson,1971,450,VG-VGEX (minimum size),2020-09-04,5,6.01
Bob Gibson,1971,450,VG-VGEX,2020-08-31,5,13.82
Bob Gibson,1971,450,EX-EXMINT,2020-08-25,9,21.39
Bob Gibson,1971,450,VG-VGEX,2020-08-22,5,9.5
Bob Gibson,1971,450,LOW GRADE,2020-08-21,4,3.6
Bob Gibson,1971,450,VG-VGEX,2020-08-21,13,15.5
Bob Gibson,1971,450,VG-VGEX (minimum size),2020-08-14,4,4.8
Bob Gibson,1971,450,EX-EXMINT (minimum size),2020-08-14,7,9.05
Bob Gibson,1971,450,VG-VGEX,2020-08-10,9,16
Bob Gibson,1971,450,NM-MT OR BETTER,2020-08-04,33,159.28
Bob Gibson,1971,450,LOW GRADE,2020-07-31,11,11.52
Nolan Ryan,1971,513,EX-EXMINT,2020-10-25,26,117.5
Nolan Ryan,1971,513,VG-VGEX,2020-10-19,25,65
Nolan Ryan,1971,513,VG-VGEX (wrinkle),2020-10-16,18,38.25
Nolan Ryan,1971,513,LOW GRADE,2020-10-09,15,22.5
Nolan Ryan,1971,513,NR-MINT,2020-10-06,24,285
Nolan Ryan,1971,513,LOW GRADE (crease),2020-10-02,11,18.84
Nolan Ryan,1971,513,VG-VGEX (crease),2020-10-02,16,32
Nolan Ryan,1971,513,VG-VGEX,2020-09-29,14,43
Nolan Ryan,1971,513,EX-EXMINT,2020-09-26,20,78
Nolan Ryan,1971,513,VG-VGEX (wrinkle),2020-09-25,14,35
Nolan Ryan,1971,513,VG-VGEX,2020-09-23,22,46.35
Nolan Ryan,1971,513,VG-VGEX,2020-09-17,16,36
Nolan Ryan,1971,513,VG-VGEX,2020-09-14,15,36
Nolan Ryan,1971,513,VG-VGEX,2020-09-12,16,38.69
Nolan Ryan,1971,513,LOW GRADE (crease),2020-09-11,11,16.5
Nolan Ryan,1971,513,EX-EXMINT,2020-09-10,11,61
Nolan Ryan,1971,513,VG-VGEX,2020-09-09,41,38.04
Nolan Ryan,1971,513,VG-VGEX,2020-09-08,17,38
Nolan Ryan,1971,513,VG-VGEX,2020-09-06,19,37.99
Nolan Ryan,1971,513,NR-MINT,2020-09-05,21,182.5
Nolan Ryan,1971,513,VG-VGEX (wrinkle),2020-09-04,10,46
Nolan Ryan,1971,513,EX-EXMINT,2020-09-03,12,76
Nolan Ryan,1971,513,VG-VGEX,2020-09-02,11,62.01
Nolan Ryan,1971,513,VG-VGEX,2020-08-31,25,36
Nolan Ryan,1971,513,VG-VGEX,2020-08-29,13,56
Nolan Ryan,1971,513,LOW GRADE (paper loss),2020-08-28,7,15.05
Nolan Ryan,1971,513,EX-EXMINT,2020-08-20,20,96
Nolan Ryan,1971,513,VG-VGEX,2020-08-15,21,37
Nolan Ryan,1971,513,LOW GRADE (filler),2020-08-14,18,32.11
Nolan Ryan,1971,513,VG-VGEX,2020-08-10,23,26
Nolan Ryan,1971,513,VG-VGEX (crease),2020-08-07,16,35
Nolan Ryan,1971,513,NR-MINT,2020-08-04,28,295
Nolan Ryan,1971,513,LOW GRADE,2020-07-31,15,23.5
Nolan Ryan,1971,513,LOW GRADE (filler),2020-07-31,13,13.05
Ernie Banks,1971,525,VG-VGEX,2020-10-28,11,16.38
Ernie Banks,1971,525,EX-EXMINT,2020-10-25,24,61
Ernie Banks,1971,525,VG-VGEX,2020-10-24,12,15.65
Ernie Banks,1971,525,EX-EXMINT,2020-10-22,12,32
Ernie Banks,1971,525,NR-MINT,2020-10-19,19,88
Ernie Banks,1971,525,EX-EXMINT,2020-10-06,21,66.99
Ernie Banks,1971,525,VG-VGEX,2020-10-02,16,25
Ernie Banks,1971,525,VG-VGEX,2020-09-29,16,41
Ernie Banks,1971,525,VG-VGEX,2020-09-26,16,17.5
Ernie Banks,1971,525,VG-VGEX (crease),2020-09-25,11,10.5
Ernie Banks,1971,525,VG-VGEX,2020-09-23,13,16.5
Ernie Banks,1971,525,EX-EXMINT,2020-09-14,18,29
Ernie Banks,1971,525,NR-MINT,2020-09-12,16,71
Ernie Banks,1971,525,VG-VGEX,2020-09-10,15,15.5
Ernie Banks,1971,525,VG-VGEX,2020-09-09,12,19.5
Ernie Banks,1971,525,EX-EXMINT,2020-09-08,11,28.02
Ernie Banks,1971,525,EX-EXMINT (minimum size),2020-09-04,10,20.68
Ernie Banks,1971,525,VG-VGEX,2020-08-27,17,22.6
Ernie Banks,1971,525,EX-EXMINT,2020-08-26,15,36
Ernie Banks,1971,525,EX-EXMINT,2020-08-25,12,41
Ernie Banks,1971,525,EX-EXMINT,2020-08-22,14,38.88
Ernie Banks,1971,525,EX-EXMINT (minimum size),2020-08-14,11,16
Ernie Banks,1971,525,EX-EXMINT,2020-08-10,17,28.99
Ernie Banks,1971,525,VG-VGEX (wrinkle),2020-08-07,8,10.8
Ernie Banks,1971,525,VG-VGEX,2020-08-04,5,8.51
Carl Yastrzemski,1971,530,EX-EXMINT,2020-10-28,10,20.5
Carl Yastrzemski,1971,530,EX-EXMINT,2020-10-25,11,20.5
Carl Yastrzemski,1971,530,LOW GRADE,2020-10-23,7,6.27
Carl Yastrzemski,1971,530,EX-EXMINT,2020-10-19,10,17.38
Carl Yastrzemski,1971,530,VG-VGEX,2020-10-11,9,9.99
Carl Yastrzemski,1971,530,NR-MINT,2020-10-10,14,33
Carl Yastrzemski,1971,530,LOW GRADE,2020-10-09,7,4.5
Carl Yastrzemski,1971,530,VG-VGEX,2020-10-06,6,10.05
Carl Yastrzemski,1971,530,VG-VGEX,2020-10-02,7,8.66
Carl Yastrzemski,1971,530,VG-VGEX,2020-10-02,6,8.5
Carl Yastrzemski,1971,530,VG-VGEX,2020-09-29,5,4.13
Carl Yastrzemski,1971,530,EX-EXMINT,2020-09-26,6,13.5
Carl Yastrzemski,1971,530,EX-EXMINT,2020-09-23,10,16.83
Carl Yastrzemski,1971,530,NR-MINT,2020-09-21,19,32
Carl Yastrzemski,1971,530,NR-MINT,2020-09-17,15,49
Carl Yastrzemski,1971,530,NR-MINT,2020-09-14,15,41
Carl Yastrzemski,1971,530,NM-MT OR BETTER,2020-09-12,33,117.5
Carl Yastrzemski,1971,530,EX-EXMINT,2020-09-10,10,19.5
Carl Yastrzemski,1971,530,VG-VGEX,2020-09-08,9,7
Carl Yastrzemski,1971,530,VG-VGEX,2020-09-06,9,7.79
Carl Yastrzemski,1971,530,VG-VGEX,2020-09-05,5,10.5
Carl Yastrzemski,1971,530,EX-EXMINT,2020-08-30,11,22.5
Carl Yastrzemski,1971,530,EX-EXMINT,2020-08-26,14,20.5
Carl Yastrzemski,1971,530,EX-EXMINT,2020-08-25,15,29
Carl Yastrzemski,1971,530,EX-EXMINT,2020-08-22,19,18.49
Carl Yastrzemski,1971,530,VG-VGEX,2020-08-15,8,6.26
Carl Yastrzemski,1971,530,LOW GRADE (filler),2020-08-14,6,8.27
Carl Yastrzemski,1971,530,VG-VGEX (crease),2020-08-07,7,6.63
Carl Yastrzemski,1971,530,NR-MINT,2020-08-04,24,130.5
Carl Yastrzemski,1971,530,VG-VGEX (crease),2020-07-31,5,5.51
Carl Yastrzemski,1971,530,LOW GRADE (filler),2020-07-31,6,3.25
Jim Palmer,1971,570,VG-VGEX,2020-10-24,8,3.81
Jim Palmer,1971,570,LOW GRADE,2020-10-23,10,4.49
Jim Palmer,1971,570,VG-VGEX,2020-10-22,6,10.49
Jim Palmer,1971,570,VG-VGEX,2020-10-19,8,7
Jim Palmer,1971,570,VG-VGEX,2020-09-29,6,8.5
Jim Palmer,1971,570,LOW GRADE (crease),2020-09-25,9,8.17
Jim Palmer,1971,570,VG-VGEX (crease),2020-09-18,15,8.5
Jim Palmer,1971,570,EX-EXMINT,2020-09-14,13,12.5
Jim Palmer,1971,570,NR-MINT,2020-09-12,26,22.5
Jim Palmer,1971,570,VG-VGEX,2020-09-05,9,8.51
Jim Palmer,1971,570,EX-EXMINT,2020-09-01,9,21.1
Jim Palmer,1971,570,VG-VGEX (wrinkle),2020-08-28,6,8.58
Jim Palmer,1971,570,NR-MINT,2020-08-22,13,22
Jim Palmer,1971,570,VG-VGEX,2020-08-15,8,7.36
Jim Palmer,1971,570,NR-MINT (minimum size),2020-08-14,11,12
Jim Palmer,1971,570,NR-MINT (minimum size),2020-08-14,10,12.5
Jim Palmer,1971,570,VG-VGEX,2020-08-10,9,7.39
Jim Palmer,1971,570,EX-EXMINT,2020-08-04,17,26
Willie Mays,1971,600,NR-MINT,2020-10-28,26,449
Willie Mays,1971,600,NR-MINT,2020-10-25,18,206.03
Willie Mays,1971,600,VG-VGEX,2020-10-24,15,21.55
Willie Mays,1971,600,VG-VGEX,2020-10-22,16,27.99
Willie Mays,1971,600,NR-MINT,2020-10-19,23,91
Willie Mays,1971,600,EX-EXMINT,2020-10-19,34,110.5
Willie Mays,1971,600,LOW GRADE (filler),2020-10-09,24,52.77
Willie Mays,1971,600,LOW GRADE (crease),2020-10-02,12,12.5
Willie Mays,1971,600,VG-VGEX,2020-09-29,28,41
Willie Mays,1971,600,EX-EXMINT,2020-09-26,18,72
Willie Mays,1971,600,EX-EXMINT,2020-09-12,19,29.24
Willie Mays,1971,600,VG-VGEX (crease),2020-09-11,12,14.5
Willie Mays,1971,600,EX-EXMINT,2020-09-10,10,46
Willie Mays,1971,600,VG-VGEX,2020-09-08,18,23.74
Willie Mays,1971,600,EX-EXMINT,2020-08-22,26,46
Willie Mays,1971,600,LOW GRADE (crease),2020-08-21,9,12.61
Willie Mays,1971,600,LOW GRADE (crease),2020-08-14,15,16.5
Willie Mays,1971,600,LOW GRADE (filler),2020-08-07,16,21
Willie Mays,1971,600,NR-MINT,2020-08-04,29,265
Lou Brock,1971,625,NR-MINT,2020-10-25,12,35
Lou Brock,1971,625,EX-EXMINT,2020-10-14,25,16.5
Lou Brock,1971,625,VG-VGEX,2020-10-10,19,13.95
Lou Brock,1971,625,EX-EXMINT,2020-10-06,13,34.33
Lou Brock,1971,625,VG-VGEX,2020-09-12,6,12.5
Lou Brock,1971,625,LOW GRADE (filler),2020-09-11,6,9.49
Lou Brock,1971,625,VG-VGEX,2020-09-10,17,10.5
Lou Brock,1971,625,VG-VGEX,2020-09-05,10,11.69
Lou Brock,1971,625,VG-VGEX,2020-08-27,12,17
Lou Brock,1971,625,EX-EXMINT,2020-08-26,12,28.5
Lou Brock,1971,625,EX-EXMINT,2020-08-25,16,32
Lou Brock,1971,625,NR-MINT,2020-08-22,12,36
Lou Brock,1971,625,VG-VGEX (wrinkle),2020-08-14,7,6.51
Lou Brock,1971,625,VG-VGEX,2020-08-10,26,17.5
Lou Brock,1971,625,EX-EXMINT,2020-08-04,18,32.05
Roberto Clemente,1971,630,NR-MINT,2020-10-25,41,326.21
Roberto Clemente,1971,630,LOW GRADE (crease),2020-10-23,14,26
Roberto Clemente,1971,630,LOW GRADE (crease),2020-10-23,20,28.1
Roberto Clemente,1971,630,NR-MINT,2020-10-19,19,304.99
Roberto Clemente,1971,630,VG-VGEX (crease),2020-10-16,12,36
Roberto Clemente,1971,630,LOW GRADE (crease),2020-10-09,18,25
Roberto Clemente,1971,630,VG-VGEX (wrinkle),2020-10-02,15,30
Roberto Clemente,1971,630,VG-VGEX,2020-09-26,10,50
Roberto Clemente,1971,630,VG-VGEX (marked),2020-09-25,13,29
Roberto Clemente,1971,630,VG-VGEX,2020-09-12,25,50
Roberto Clemente,1971,630,EX-EXMINT,2020-09-10,27,152.5
Roberto Clemente,1971,630,VG-VGEX,2020-09-05,19,62.01
Roberto Clemente,1971,630,EX-EXMINT,2020-08-29,20,76
Roberto Clemente,1971,630,EX-EXMINT,2020-08-22,37,162.5
Roberto Clemente,1971,630,VG-VGEX,2020-08-20,24,45
Roberto Clemente,1971,630,VG-VGEX,2020-08-19,35,71
Roberto Clemente,1971,630,VG-VGEX,2020-08-15,31,56
Roberto Clemente,1971,630,EX-EXMINT,2020-08-10,33,285
Roberto Clemente,1971,630,EX-EXMINT,2020-08-04,23,113.5
Roberto Clemente,1971,630,LOW GRADE,2020-07-31,42,53
Frank Robinson,1971,640,EX-EXMINT,2020-10-25,20,36
Frank Robinson,1971,640,LOW GRADE (crease),2020-10-23,6,7.11
Frank Robinson,1971,640,VG-VGEX,2020-10-22,4,9.39
Frank Robinson,1971,640,EX-EXMINT,2020-10-19,13,23.5
Frank Robinson,1971,640,EX-EXMINT,2020-10-10,9,42
Frank Robinson,1971,640,VG-VGEX,2020-10-06,9,12.5
Frank Robinson,1971,640,EX-EXMINT,2020-09-26,18,30
Frank Robinson,1971,640,EX-EXMINT,2020-09-23,11,30
Frank Robinson,1971,640,EX-EXMINT,2020-09-14,6,41.03
Frank Robinson,1971,640,VG-VGEX (crease),2020-09-11,5,5.02
Frank Robinson,1971,640,VG-VGEX,2020-09-10,13,13.5
Frank Robinson,1971,640,VG-VGEX,2020-09-05,11,11.61
Frank Robinson,1971,640,EX-EXMINT,2020-08-31,10,20.09
Frank Robinson,1971,640,VG-VGEX,2020-08-27,12,22
Frank Robinson,1971,640,EX-EXMINT,2020-08-26,13,31.88
Frank Robinson,1971,640,EX-EXMINT,2020-08-25,15,40
Frank Robinson,1971,640,NR-MINT,2020-08-22,15,47
Frank Robinson,1971,640,VG-VGEX,2020-08-15,7,13
Frank Robinson,1971,640,LOW GRADE (crease),2020-08-07,6,7.17
Frank Robinson,1971,640,NR-MINT,2020-08-04,29,67
Frank Robinson,1971,640,LOW GRADE (crease),2020-07-31,7,4.02
Carl Yastrzemski,1972,37,VG-VGEX,2020-10-28,5,8.55
Carl Yastrzemski,1972,37,VG-VGEX,2020-10-26,5,4.8
Carl Yastrzemski,1972,37,VG-VGEX,2020-10-24,4,4.26
Carl Yastrzemski,1972,37,VG-VGEX (crease),2020-10-23,2,1.47
Carl Yastrzemski,1972,37,VG-VGEX (crease),2020-10-23,5,7.5
Carl Yastrzemski,1972,37,LOW GRADE (filler),2020-10-23,5,1.57
Carl Yastrzemski,1972,37,VG-VGEX (crease),2020-10-23,2,1.75
Carl Yastrzemski,1972,37,LOW GRADE,2020-10-23,4,1.56
Carl Yastrzemski,1972,37,LOW GRADE,2020-10-23,5,1.56
Carl Yastrzemski,1972,37,LOW GRADE,2020-10-23,5,1.81
Carl Yastrzemski,1972,37,LOW GRADE (crease),2020-10-23,3,1.26
Carl Yastrzemski,1972,37,VG-VGEX,2020-10-22,2,1.25
Carl Yastrzemski,1972,37,EX-EXMINT,2020-10-21,13,7.77
Carl Yastrzemski,1972,37,NR-MINT,2020-10-19,11,15.5
Carl Yastrzemski,1972,37,VG-VGEX,2020-10-16,3,3.25
Carl Yastrzemski,1972,37,LOW GRADE,2020-10-16,4,3.35
Carl Yastrzemski,1972,37,EX-EXMINT,2020-10-14,10,10.5
Carl Yastrzemski,1972,37,LOW GRADE (crease),2020-10-09,2,0.95
Carl Yastrzemski,1972,37,NR-MINT,2020-10-05,12,15.5
