name,year,number,condition,date,bids,price
Ted Williams,1958,1,LOW GRADE (crease),2020-11-13,16,44.58
Ted Williams,1958,1,LOW GRADE,2020-11-13,21,58
Ted Williams,1958,1,LOW GRADE (filler),2020-11-06,23,40
Ted Williams,1958,1,LOW GRADE (crease),2020-11-06,13,56
Willie Mays,1958,5,EX-EXMINT,2021-01-04,32,194.5
Willie Mays,1958,5,LOW GRADE (crease),2021-01-02,17,47
Willie Mays,1958,5,VG-VGEX (crease),2020-12-18,26,66
Willie Mays,1958,5,VG-VGEX,2020-12-13,39,209.05
Willie Mays,1958,5,VG-VGEX (crease),2020-12-04,18,44
Willie Mays,1958,5,LOW GRADE (crease),2020-12-04,18,45
Willie Mays,1958,5,VG-VGEX (crease),2020-11-27,23,73
Willie Mays,1958,5,LOW GRADE (filler),2020-11-27,14,25.3
Willie Mays,1958,5,LOW GRADE (crease),2020-11-20,19,66.19
Willie Mays,1958,5,VG-VGEX,2020-11-03,12,76
Willie Mays,1958,5,LOW GRADE (crease),2020-10-23,11,34
Hank Aaron,1958,30,VG-VGEX,2021-01-04,32,133.93
Hank Aaron,1958,30,VG-VGEX,2020-12-20,40,215.5
Hank Aaron,1958,30,LOW GRADE (crease),2020-12-11,19,56
Hank Aaron,1958,30,VG-VGEX,2020-12-08,33,145.5
Hank Aaron,1958,30,LOW GRADE (crease),2020-12-04,30,40
Hank Aaron,1958,30,LOW GRADE (crease),2020-12-04,11,42
Hank Aaron,1958,30,LOW GRADE (crease),2020-11-27,17,96
Hank Aaron,1958,30,EX-EXMINT,2020-11-22,29,256
Hank Aaron,1958,30,LOW GRADE (crease) (YL),2020-11-20,21,89
Hank Aaron,1958,30,VG-VGEX,2020-11-19,21,97
Hank Aaron,1958,30,VG-VGEX,2020-11-15,15,104.31
Hank Aaron,1958,30,LOW GRADE (filler) (YL),2020-11-13,13,46
Hank Aaron,1958,30,LOW GRADE (crease) (YL),2020-11-13,17,46
Hank Aaron,1958,30,EX-EXMINT (YL),2020-11-13,33,192.5
Hank Aaron,1958,30,VG-VGEX,2020-11-12,26,72
Hank Aaron,1958,30,LOW GRADE (crease),2020-11-06,15,26
Hank Aaron,1958,30,LOW GRADE (filler),2020-11-06,10,21.5
Hank Aaron,1958,30,LOW GRADE (crease),2020-10-30,12,64.19
Hank Aaron,1958,30,LOW GRADE (crease),2020-10-23,14,37
Hank Aaron,1958,30,LOW GRADE (crease) (YL),2020-10-23,25,42
Roberto Clemente,1958,52,VG-VGEX,2021-01-04,26,133.81
Roberto Clemente,1958,52,LOW GRADE (crease),2020-12-04,21,45.99
Roberto Clemente,1958,52,VG-VGEX,2020-12-03,24,62
Roberto Clemente,1958,52,VG-VGEX,2020-11-29,33,115.5
Roberto Clemente,1958,52,LOW GRADE,2020-11-27,18,43
Roberto Clemente,1958,52,LOW GRADE (crease),2020-11-20,12,55
Roberto Clemente,1958,52,LOW GRADE (filler),2020-11-13,12,64
Roberto Clemente,1958,52,EX-EXMINT,2020-11-07,49,250
Roberto Clemente,1958,52,VG-VGEX (crease),2020-11-06,28,86.21
Roberto Clemente,1958,52,LOW GRADE (crease) (yl),2020-11-06,22,43
Roberto Clemente,1958,52,EX-EXMINT,2020-10-29,30,186.5
Roberto Clemente,1958,52,EX-EXMINT (yl),2020-10-25,50,890
Al Kaline,1958,70,EX-EXMINT,2021-01-04,35,100
Al Kaline,1958,70,LOW GRADE (crease),2021-01-02,10,22.5
Al Kaline,1958,70,LOW GRADE (filler),2020-12-11,11,11.27
Al Kaline,1958,70,LOW GRADE (filler),2020-12-11,8,15.49
Al Kaline,1958,70,EX-EXMINT,2020-12-08,11,32
Al Kaline,1958,70,LOW GRADE (crease),2020-12-04,5,7.5
Al Kaline,1958,70,LOW GRADE (crease),2020-12-04,4,11.16
Al Kaline,1958,70,LOW GRADE,2020-11-27,9,22.08
Al Kaline,1958,70,VG-VGEX (crease),2020-11-27,18,26
Al Kaline,1958,70,LOW GRADE (filler),2020-11-27,8,17.5
Al Kaline,1958,70,LOW GRADE (crease),2020-11-20,9,8
Al Kaline,1958,70,LOW GRADE,2020-11-13,8,9.3
Al Kaline,1958,70,EX-EXMINT (YL),2020-11-13,22,104.72
Al Kaline,1958,70,EX-EXMINT,2020-11-01,14,33
Al Kaline,1958,70,LOW GRADE (crease),2020-10-30,6,11.5
Al Kaline,1958,70,VG-VGEX (wrinkle),2020-10-09,12,36.19
Mickey Mantle,1958,150,LOW GRADE (crease),2020-12-25,22,141.5
Mickey Mantle,1958,150,EX-EXMINT,2020-12-08,33,583.07
Mickey Mantle,1958,150,LOW GRADE (crease),2020-12-04,27,132.5
Mickey Mantle,1958,150,LOW GRADE (crease),2020-11-20,33,203.5
Mickey Mantle,1958,150,LOW GRADE,2020-10-23,23,107.5
Mickey Mantle,1958,150,LOW GRADE (crease),2020-10-16,20,124.5
Sandy Koufax,1958,187,VG-VGEX (crease),2021-01-02,18,53
Sandy Koufax,1958,187,LOW GRADE (crease),2021-01-02,12,34
Sandy Koufax,1958,187,LOW GRADE (crease),2020-12-18,19,41
Sandy Koufax,1958,187,LOW GRADE (filler),2020-12-11,14,31
Sandy Koufax,1958,187,VG-VGEX (wrinkle),2020-12-04,14,61
Sandy Koufax,1958,187,LOW GRADE (crease),2020-12-04,11,24.5
Sandy Koufax,1958,187,LOW GRADE,2020-12-04,9,42
Sandy Koufax,1958,187,LOW GRADE (filler),2020-11-27,13,41
Sandy Koufax,1958,187,VG-VGEX,2020-11-22,16,55.01
Sandy Koufax,1958,187,LOW GRADE,2020-11-20,14,39.88
Sandy Koufax,1958,187,LOW GRADE (crease),2020-11-13,14,36
Sandy Koufax,1958,187,LOW GRADE (crease),2020-11-06,26,37
Sandy Koufax,1958,187,LOW GRADE (crease) (stain),2020-11-06,10,26.66
Sandy Koufax,1958,187,LOW GRADE (crease),2020-10-30,6,23.05
Sandy Koufax,1958,187,LOW GRADE (crease),2020-10-23,11,20.14
Sandy Koufax,1958,187,LOW GRADE (crease),2020-10-16,11,29
Sandy Koufax,1958,187,VG-VGEX (wrinkle),2020-10-16,21,63.32
Warren Spahn,1958,270,VG-VGEX,2021-01-04,15,18.53
Warren Spahn,1958,270,LOW GRADE (filler),2021-01-02,15,23
Warren Spahn,1958,270,VG-VGEX (crease),2020-12-25,10,17.09
Warren Spahn,1958,270,EX-EXMINT,2020-12-20,16,78
Warren Spahn,1958,270,VG-VGEX,2020-12-13,11,26.5
Warren Spahn,1958,270,VG-VGEX,2020-12-08,18,26.67
Warren Spahn,1958,270,LOW GRADE (crease),2020-12-04,5,11.09
Warren Spahn,1958,270,LOW GRADE (crease),2020-12-04,7,9.52
Warren Spahn,1958,270,VG-VGEX,2020-11-22,8,16.5
Warren Spahn,1958,270,VG-VGEX (crease),2020-11-20,20,14.5
Warren Spahn,1958,270,LOW GRADE,2020-11-13,10,10.5
Warren Spahn,1958,270,LOW GRADE,2020-11-13,9,12.5
Warren Spahn,1958,270,LOW GRADE,2020-11-06,10,14.5
Warren Spahn,1958,270,EX-EXMINT,2020-11-05,20,93
Warren Spahn,1958,270,VG-VGEX,2020-11-01,17,55
Warren Spahn,1958,270,LOW GRADE (crease),2020-10-30,6,7
Warren Spahn,1958,270,VG-VGEX (crease),2020-10-16,12,26
Frank Robinson,1958,285,LOW GRADE (filler),2021-01-02,9,13.81
Frank Robinson,1958,285,LOW GRADE (crease),2021-01-02,11,16.27
Frank Robinson,1958,285,LOW GRADE (crease),2020-12-25,9,27.33
Frank Robinson,1958,285,VG-VGEX,2020-12-08,14,21.5
Frank Robinson,1958,285,LOW GRADE (crease),2020-12-04,10,17.5
Frank Robinson,1958,285,VG-VGEX (crease),2020-11-27,5,21
Frank Robinson,1958,285,LOW GRADE (crease),2020-11-20,8,6.8
Frank Robinson,1958,285,LOW GRADE,2020-11-20,7,12.5
Frank Robinson,1958,285,VG-VGEX,2020-11-19,25,23.05
Frank Robinson,1958,285,VG-VGEX,2020-11-15,24,38
Frank Robinson,1958,285,LOW GRADE (crease),2020-11-06,14,20.25
Frank Robinson,1958,285,LOW GRADE (filler),2020-11-06,6,11.5
Brooks Robinson,1958,307,LOW GRADE (crease),2021-01-02,11,23.01
Brooks Robinson,1958,307,LOW GRADE (crease),2021-01-02,13,16.15
Brooks Robinson,1958,307,VG-VGEX (wrinkle),2020-12-25,22,42.88
Brooks Robinson,1958,307,LOW GRADE (crease),2020-12-04,16,25.25
Brooks Robinson,1958,307,VG-VGEX,2020-12-03,24,93
Brooks Robinson,1958,307,EX-EXMINT,2020-11-29,17,48
Brooks Robinson,1958,307,LOW GRADE (crease),2020-11-27,8,19.5
Brooks Robinson,1958,307,LOW GRADE (crease),2020-11-27,8,18.27
Brooks Robinson,1958,307,VG-VGEX,2020-11-19,14,26.55
Brooks Robinson,1958,307,LOW GRADE,2020-11-13,15,26.77
Brooks Robinson,1958,307,VG-VGEX,2020-11-01,16,39.19
Brooks Robinson,1958,307,LOW GRADE (filler),2020-10-30,9,16.5
Ernie Banks,1958,310,EX-EXMINT,2021-01-04,19,86
Ernie Banks,1958,310,LOW GRADE (crease),2021-01-02,10,36
Ernie Banks,1958,310,VG-VGEX (crease),2020-12-25,17,28.29
Ernie Banks,1958,310,NR-MINT,2020-12-20,33,172.5
Ernie Banks,1958,310,LOW GRADE (filler),2020-12-18,9,15.5
Ernie Banks,1958,310,LOW GRADE (filler),2020-12-04,13,28.89
Ernie Banks,1958,310,VG-VGEX (crease),2020-11-20,24,59
Ernie Banks,1958,310,VG-VGEX,2020-11-19,18,52
Ernie Banks,1958,310,VG-VGEX (marked),2020-11-13,18,29.51
Ernie Banks,1958,310,VG-VGEX (crease),2020-11-13,8,38.88
Ernie Banks,1958,310,VG-VGEX (wrinkle),2020-11-06,17,28.88
Ernie Banks,1958,310,LOW GRADE (crease),2020-11-06,9,20.5
Ernie Banks,1958,310,LOW GRADE (crease),2020-10-30,7,20.5
Ernie Banks,1958,310,VG-VGEX,2020-10-11,30,76.9
Mickey Mantle,1959,10,LOW GRADE (crease),2021-01-02,32,140.5
Mickey Mantle,1959,10,VG-VGEX,2020-12-13,22,137.53
Mickey Mantle,1959,10,LOW GRADE (crease),2020-12-04,18,157.5
Mickey Mantle,1959,10,VG-VGEX,2020-11-22,35,365
Mickey Mantle,1959,10,LOW GRADE (crease),2020-11-06,24,106.07
Mickey Mantle,1959,10,EX-EXMINT,2020-10-25,44,990
Mickey Mantle,1959,10,VG-VGEX (wrinkle),2020-10-16,13,277.77
Warren Spahn,1959,40,VG-VGEX,2021-01-04,14,13.01
Warren Spahn,1959,40,LOW GRADE (crease),2021-01-02,10,13.08
Warren Spahn,1959,40,LOW GRADE (filler),2020-12-25,8,14.95
Warren Spahn,1959,40,VG-VGEX (crease),2020-12-11,6,18.5
Warren Spahn,1959,40,LOW GRADE (filler),2020-12-11,7,11
Warren Spahn,1959,40,LOW GRADE (crease),2020-12-11,9,11.07
Warren Spahn,1959,40,VG-VGEX (wirnkle),2020-12-04,7,18.02
Warren Spahn,1959,40,VG-VGEX (wrinkle),2020-12-04,9,18.5
Warren Spahn,1959,40,VG-VGEX (wrinkle),2020-11-27,8,33
Warren Spahn,1959,40,VG-VGEX,2020-11-22,10,22.5
Warren Spahn,1959,40,EX-EXMINT,2020-11-02,16,37
Warren Spahn,1959,40,NR-MINT,2020-10-25,15,117.5
Warren Spahn,1959,40,EX-EXMINT,2020-10-22,20,51.1
Warren Spahn,1959,40,VG-VGEX,2020-10-12,21,39.33
Willie Mays,1959,50,EX-EXMINT,2021-01-04,31,207
Willie Mays,1959,50,LOW GRADE (crease),2021-01-02,14,39
Willie Mays,1959,50,LOW GRADE (crease),2021-01-02,15,40
Willie Mays,1959,50,VG-VGEX (crease),2020-12-25,15,45
Willie Mays,1959,50,EX-EXMINT,2020-12-20,24,140.01
Willie Mays,1959,50,LOW GRADE (crease),2020-12-04,15,32
Willie Mays,1959,50,VG-VGEX,2020-11-29,42,87
Willie Mays,1959,50,LOW GRADE (filler),2020-11-27,15,42.7
Willie Mays,1959,50,LOW GRADE (filler),2020-11-27,21,40
Willie Mays,1959,50,LOW GRADE (crease),2020-11-20,20,43
Willie Mays,1959,50,LOW GRADE (filler),2020-11-06,21,26.8
Willie Mays,1959,50,LOW GRADE (crease),2020-11-06,16,70
Willie Mays,1959,50,VG-VGEX,2020-11-02,25,158.16
Willie Mays,1959,50,VG-VGEX,2020-11-01,20,80
Willie Mays,1959,50,EX-EXMINT,2020-10-25,33,385
Willie Mays,1959,50,LOW GRADE (filler),2020-10-23,12,21.2
Willie Mays,1959,50,VG-VGEX (wrinkle),2020-10-16,22,78
Stan Musial,1959,150,LOW GRADE (crease),2021-01-02,15,13.48
Stan Musial,1959,150,LOW GRADE (crease),2020-12-25,13,24.39
Stan Musial,1959,150,LOW GRADE (filler),2020-12-11,8,14.51
Stan Musial,1959,150,VG-VGEX,2020-12-08,25,33
Stan Musial,1959,150,LOW GRADE (filler),2020-12-04,19,22.5
Stan Musial,1959,150,LOW GRADE (crease),2020-12-04,9,14.5
Stan Musial,1959,150,VG-VGEX,2020-12-03,20,37
Stan Musial,1959,150,VG-VGEX,2020-11-29,19,23.5
Stan Musial,1959,150,LOW GRADE (crease),2020-11-27,13,14.16
Stan Musial,1959,150,VG-VGEX (crease),2020-11-20,7,13.5
Stan Musial,1959,150,VG-VGEX (crease),2020-11-06,34,63
Stan Musial,1959,150,LOW GRADE,2020-10-30,12,15.5
Stan Musial,1959,150,VG-VGEX (wrinkle),2020-10-23,13,33.57
Stan Musial,1959,150,VG-VGEX,2020-10-22,25,39.06
Stan Musial,1959,150,VG-VGEX,2020-10-12,7,34.06
Sandy Koufax,1959,163,NR-MINT,2021-01-04,45,298
Sandy Koufax,1959,163,LOW GRADE (crease),2021-01-02,20,45
Sandy Koufax,1959,163,VG-VGEX,2020-12-20,11,54
Sandy Koufax,1959,163,LOW GRADE (crease),2020-12-11,12,26.11
Sandy Koufax,1959,163,LOW GRADE (crease),2020-12-11,11,34.01
Sandy Koufax,1959,163,VG-VGEX,2020-12-08,12,50.66
Sandy Koufax,1959,163,VG-VGEX (crease),2020-12-04,10,35.55
Sandy Koufax,1959,163,LOW GRADE (filler),2020-12-04,16,34.33
Sandy Koufax,1959,163,LOW GRADE,2020-12-04,9,32.31
Sandy Koufax,1959,163,VG-VGEX,2020-11-29,24,44
Sandy Koufax,1959,163,LOW GRADE,2020-11-27,14,34
Sandy Koufax,1959,163,VG-VGEX,2020-11-22,17,55
Sandy Koufax,1959,163,LOW GRADE (crease),2020-11-20,9,17.5
Sandy Koufax,1959,163,LOW GRADE (filler),2020-10-30,7,15.5
Sandy Koufax,1959,163,LOW GRADE (crease),2020-10-30,19,29
Sandy Koufax,1959,163,VG-VGEX,2020-10-25,12,46
Sandy Koufax,1959,163,LOW GRADE (crease),2020-10-23,13,18.5
Sandy Koufax,1959,163,VG-VGEX,2020-10-18,14,48
Sandy Koufax,1959,163,LOW GRADE,2020-10-16,16,32.33
Sandy Koufax,1959,163,VG-VGEX,2020-10-14,23,65
Sandy Koufax,1959,163,VG-VGEX,2020-10-12,15,54
Sandy Koufax,1959,163,LOW GRADE,2020-10-09,14,43.09
Ernie Banks,1959,350,NR-MINT,2021-01-04,33,142.5
Ernie Banks,1959,350,LOW GRADE (crease),2021-01-02,17,31.51
Ernie Banks,1959,350,VG-VGEX (wrinkle),2020-12-25,13,21.5
Ernie Banks,1959,350,VG-VGEX,2020-12-23,19,43.86
Ernie Banks,1959,350,VG-VGEX,2020-12-20,16,24.5
Ernie Banks,1959,350,VG-VGEX,2020-12-16,17,36.07
Ernie Banks,1959,350,NR-MINT,2020-12-13,23,129.13
Ernie Banks,1959,350,LOW GRADE (filler),2020-12-11,8,10.77
Ernie Banks,1959,350,EX-EXMINT,2020-12-08,17,55
Ernie Banks,1959,350,LOW GRADE (crease),2020-12-04,13,14.72
Ernie Banks,1959,350,EX-EXMINT,2020-12-03,20,36
Ernie Banks,1959,350,EX-EXMINT,2020-11-29,12,38
Ernie Banks,1959,350,EX-EXMINT,2020-11-22,13,75.04
Ernie Banks,1959,350,VG-VGEX (wrinkle),2020-11-20,16,28
Ernie Banks,1959,350,VG-VGEX,2020-11-19,27,64
Ernie Banks,1959,350,LOW GRADE (crease),2020-11-06,14,22.5
Ernie Banks,1959,350,VG-VGEX (wrinkle),2020-11-06,17,27
Ernie Banks,1959,350,EX-EXMINT,2020-11-02,22,82.78
Ernie Banks,1959,350,VG-VGEX,2020-11-01,18,44
Ernie Banks,1959,350,VG-VGEX,2020-10-28,18,66
Ernie Banks,1959,350,VG-VGEX,2020-10-27,26,93.33
Ernie Banks,1959,350,EX-EXMINT,2020-10-25,17,92
Ernie Banks,1959,350,LOW GRADE (filler),2020-10-23,18,34
Ernie Banks,1959,350,LOW GRADE (filler),2020-10-23,25,24
Ernie Banks,1959,350,VG-VGEX,2020-10-14,24,63
Ernie Banks,1959,350,EX-EXMINT,2020-10-12,25,66.01
Ernie Banks,1959,350,VG-VGEX,2020-10-11,21,69
Al Kaline,1959,360,EX-EXMINT,2021-01-04,12,30
Al Kaline,1959,360,LOW GRADE (crease),2021-01-02,8,11.39
Al Kaline,1959,360,VG-VGEX (crease),2020-12-25,4,14.5
Al Kaline,1959,360,VG-VGEX,2020-12-20,9,24.5
Al Kaline,1959,360,VG-VGEX,2020-12-16,15,17.77
Al Kaline,1959,360,VG-VGEX,2020-12-13,9,29
Al Kaline,1959,360,EX-EXMINT,2020-12-08,10,34
Al Kaline,1959,360,VG-VGEX (wrinkle),2020-12-04,10,15.5
Al Kaline,1959,360,LOW GRADE (crease),2020-12-04,6,8.6
Al Kaline,1959,360,LOW GRADE (crease),2020-12-04,9,13
Al Kaline,1959,360,VG-VGEX,2020-12-03,14,17.5
Al Kaline,1959,360,EX-EXMINT,2020-11-29,18,48.51
Al Kaline,1959,360,LOW GRADE (crease),2020-11-27,7,8.5
Al Kaline,1959,360,LOW GRADE (crease),2020-11-27,6,9.5
Al Kaline,1959,360,VG-VGEX (wrinkle),2020-11-20,9,16.5
Al Kaline,1959,360,VG-VGEX (crease),2020-11-06,8,15
Al Kaline,1959,360,LOW GRADE,2020-11-06,8,15.25
Al Kaline,1959,360,VG-VGEX,2020-11-02,12,22.5
Al Kaline,1959,360,VG-VGEX (wrinkle),2020-10-30,10,12.6
Al Kaline,1959,360,VG-VGEX (wrinkle),2020-10-30,11,18.5
Al Kaline,1959,360,VG-VGEX,2020-10-25,16,34
Al Kaline,1959,360,VG-VGEX (crease),2020-10-23,12,32
Al Kaline,1959,360,LOW GRADE (crease),2020-10-23,9,13.38
Al Kaline,1959,360,VG-VGEX,2020-10-22,15,27
Al Kaline,1959,360,VG-VGEX,2020-10-14,13,18.5
Al Kaline,1959,360,EX-EXMINT,2020-10-12,13,42.99
Hank Aaron,1959,380,VG-VGEX,2021-01-04,14,120.5
Hank Aaron,1959,380,LOW GRADE (filler),2021-01-02,17,64
Hank Aaron,1959,380,LOW GRADE (filler),2020-12-25,14,24.28
Hank Aaron,1959,380,LOW GRADE (crease),2020-12-11,20,33
Hank Aaron,1959,380,LOW GRADE,2020-12-11,22,47
Hank Aaron,1959,380,LOW GRADE (crease),2020-12-04,11,23.5
Hank Aaron,1959,380,LOW GRADE (crease),2020-12-04,14,28.53
Hank Aaron,1959,380,VG-VGEX,2020-11-29,21,67
Hank Aaron,1959,380,LOW GRADE (filler),2020-11-27,16,31.12
Hank Aaron,1959,380,LOW GRADE (crease),2020-11-27,10,38
Hank Aaron,1959,380,VG-VGEX,2020-11-22,24,66.05
Hank Aaron,1959,380,LOW GRADE (filler),2020-11-20,19,38.77
Hank Aaron,1959,380,LOW GRADE (marked),2020-11-13,17,40.05
Hank Aaron,1959,380,LOW GRADE (crease) (stain),2020-11-06,16,27
Hank Aaron,1959,380,EX-EXMINT,2020-11-02,26,166.5
Hank Aaron,1959,380,VG-VGEX (crease),2020-10-30,19,76
Hank Aaron,1959,380,LOW GRADE (filler),2020-10-30,16,41.33
Hank Aaron,1959,380,LOW GRADE (crease),2020-10-30,15,37
Hank Aaron,1959,380,VG-VGEX,2020-10-12,33,219.5
Hank Aaron,1959,380,LOW GRADE (crease),2020-10-09,17,49.05
Hank Aaron,1959,380,VG-VGEX,2020-10-07,23,62.11
Frank Robinson,1959,435,LOW GRADE (filler),2021-01-02,8,6.5
Frank Robinson,1959,435,LOW GRADE,2021-01-02,16,25
Frank Robinson,1959,435,LOW GRADE (crease),2020-12-25,7,13.01
Frank Robinson,1959,435,VG-VGEX,2020-12-16,14,36
Frank Robinson,1959,435,VG-VGEX,2020-12-13,11,20.5
Frank Robinson,1959,435,LOW GRADE (filler),2020-12-11,5,6.54
Frank Robinson,1959,435,LOW GRADE (crease),2020-12-11,11,11.5
Frank Robinson,1959,435,EX-EXMINT,2020-12-08,22,27.5
Frank Robinson,1959,435,LOW GRADE (crease),2020-12-04,3,8.27
Frank Robinson,1959,435,LOW GRADE (crease),2020-12-04,5,10.27
Frank Robinson,1959,435,VG-VGEX,2020-12-03,15,18.27
Frank Robinson,1959,435,VG-VGEX,2020-11-29,11,16
Frank Robinson,1959,435,LOW GRADE (crease),2020-11-27,4,7.5
Frank Robinson,1959,435,LOW GRADE,2020-11-27,8,12.18
Frank Robinson,1959,435,LOW GRADE (crease),2020-11-20,7,12.5
Frank Robinson,1959,435,LOW GRADE,2020-11-13,10,8.77
Frank Robinson,1959,435,LOW GRADE,2020-11-06,7,13.5
Frank Robinson,1959,435,LOW GRADE,2020-11-06,8,11.5
Frank Robinson,1959,435,VG-VGEX (crease),2020-10-30,13,17
Frank Robinson,1959,435,VG-VGEX,2020-10-27,27,51
Frank Robinson,1959,435,NR-MINT,2020-10-25,24,151.99
Frank Robinson,1959,435,VG-VGEX,2020-10-18,8,16.75
Frank Robinson,1959,435,LOW GRADE,2020-10-16,10,10.1
Frank Robinson,1959,435,EX-EXMINT,2020-10-12,11,44
Frank Robinson,1959,435,LOW GRADE (crease),2020-10-09,7,6.5
Brooks Robinson,1959,439,VG-VGEX,2021-01-04,7,16.53
Brooks Robinson,1959,439,LOW GRADE (crease),2021-01-02,5,6.25
Brooks Robinson,1959,439,LOW GRADE (filler),2021-01-02,4,5.75
Brooks Robinson,1959,439,VG-VGEX,2020-12-16,9,14.57
Brooks Robinson,1959,439,EX-EXMINT,2020-12-13,9,26
Brooks Robinson,1959,439,VG-VGEX (wrinkle),2020-12-11,13,20
Brooks Robinson,1959,439,VG-VGEX (wrinkle),2020-12-11,8,21
Brooks Robinson,1959,439,LOW GRADE (crease),2020-12-11,9,13.5
Brooks Robinson,1959,439,LOW GRADE (crease),2020-12-11,6,9.49
Brooks Robinson,1959,439,LOW GRADE (crease),2020-12-11,4,7.61
Brooks Robinson,1959,439,LOW GRADE (crease),2020-12-11,5,6.56
Brooks Robinson,1959,439,LOW GRADE (crease),2020-12-11,3,7.66
Brooks Robinson,1959,439,LOW GRADE,2020-12-11,5,7.83
Brooks Robinson,1959,439,LOW GRADE,2020-12-11,6,10.61
Brooks Robinson,1959,439,VG-VGEX (wrinkle),2020-12-04,7,11.5
Brooks Robinson,1959,439,VG-VGEX (crease),2020-12-04,6,13.38
Brooks Robinson,1959,439,EX-EXMINT,2020-11-29,22,84
Brooks Robinson,1959,439,LOW GRADE,2020-11-27,6,13.5
Brooks Robinson,1959,439,NR-MINT,2020-11-22,22,66
Brooks Robinson,1959,439,LOW GRADE,2020-11-20,6,9.77
Brooks Robinson,1959,439,LOW GRADE (crease),2020-11-13,8,10.5
Brooks Robinson,1959,439,EX-EXMINT,2020-11-08,11,22.5
Brooks Robinson,1959,439,LOW GRADE (crease),2020-11-06,8,11.6
Brooks Robinson,1959,439,VG-VGEX,2020-11-03,9,19.5
Brooks Robinson,1959,439,LOW GRADE (crease),2020-10-30,7,8.53
Brooks Robinson,1959,439,VG-VGEX (crease),2020-10-30,13,17.5
Brooks Robinson,1959,439,LOW GRADE,2020-10-30,12,15
Brooks Robinson,1959,439,VG-VGEX,2020-10-25,10,17.49
Brooks Robinson,1959,439,LOW GRADE,2020-10-23,10,15.5
Brooks Robinson,1959,439,VG-VGEX,2020-10-18,13,16
Brooks Robinson,1959,439,VG-VGEX (crease),2020-10-16,15,16.5
Brooks Robinson,1959,439,EX-EXMINT,2020-10-12,16,36.05
Brooks Robinson,1959,439,VG-VGEX,2020-10-07,10,26
Roberto Clemente,1959,478,NR-MINT,2021-01-04,26,270
Roberto Clemente,1959,478,LOW GRADE (crease),2021-01-02,21,50.99
Roberto Clemente,1959,478,LOW GRADE (filler),2020-12-25,22,45
Roberto Clemente,1959,478,NM-MT OR BETTER,2020-12-16,33,461.78
Roberto Clemente,1959,478,LOW GRADE (crease),2020-12-11,14,29.9
Roberto Clemente,1959,478,LOW GRADE (crease),2020-12-11,16,37
Roberto Clemente,1959,478,VG-VGEX,2020-12-08,28,56
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-12-04,16,73
Roberto Clemente,1959,478,LOW GRADE (crease),2020-12-04,14,41
Roberto Clemente,1959,478,VG-VGEX,2020-12-03,16,47
Roberto Clemente,1959,478,VG-VGEX,2020-11-29,28,72
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-11-27,15,56
Roberto Clemente,1959,478,LOW GRADE,2020-11-27,17,54
Roberto Clemente,1959,478,VG-VGEX,2020-11-22,17,66.76
Roberto Clemente,1959,478,LOW GRADE (crease),2020-11-20,20,39.92
Roberto Clemente,1959,478,NR-MINT,2020-11-03,26,211
Roberto Clemente,1959,478,LOW GRADE (crease),2020-10-30,19,42.41
Roberto Clemente,1959,478,EX-EXMINT,2020-10-27,25,137.5
Roberto Clemente,1959,478,EX-EXMINT,2020-10-25,32,227.5
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-10-16,23,61
Roberto Clemente,1959,478,EX-EXMINT,2020-10-12,18,140.01
Bob Gibson,1959,514,LOW GRADE (crease),2020-11-20,34,275
Bob Gibson,1959,514,LOW GRADE (filler),2020-11-06,27,108.08
Bob Gibson,1959,514,EX-EXMINT,2020-10-25,24,562
Bob Gibson,1959,514,VG-VGEX (wrinkle),2020-10-16,45,380
Ernie Banks,1960,10,VG-VGEX (wrinkle),2020-12-26,15,16.5
Ernie Banks,1960,10,LOW GRADE (crease),2020-12-26,14,13.5
Ernie Banks,1960,10,VG-VGEX (wrinkle),2020-12-26,21,25
Ernie Banks,1960,10,VG- VGEX,2020-12-23,24,46
Ernie Banks,1960,10,VG-VGEX,2020-12-06,9,26
Ernie Banks,1960,10,VG-VGEX (crease),2020-12-04,9,20.5
Ernie Banks,1960,10,LOW GRADE (crease),2020-12-04,15,18.5
Ernie Banks,1960,10,NR-MINT,2020-11-30,35,381.9
Ernie Banks,1960,10,LOW GRADE (crease),2020-11-27,6,13.3
Ernie Banks,1960,10,EX-EXMINT,2020-11-21,29,130.5
Ernie Banks,1960,10,LOW GRADE,2020-11-20,9,11.5
Ernie Banks,1960,10,VG-VGEX,2020-11-16,14,31.09
Ernie Banks,1960,10,LOW GRADE (crease),2020-11-13,13,13.5
Ernie Banks,1960,10,VG-VGEX,2020-11-08,23,22.51
Ernie Banks,1960,10,LOW GRADE (crease),2020-10-30,7,11.5
Ernie Banks,1960,10,LOW GRADE (crease),2020-10-30,12,8.05
Ernie Banks,1960,10,EX-EXMINT,2020-10-29,18,142
Ernie Banks,1960,10,VG-VGEX,2020-10-24,14,47
Ernie Banks,1960,10,LOW GRADE (crease),2020-10-23,13,12.05
Ernie Banks,1960,10,VG-VGEX,2020-10-22,16,49.87
Ernie Banks,1960,10,VG-VGEX,2020-10-21,27,56
Ernie Banks,1960,10,EX-EXMINT,2020-10-18,21,87
