title,date,bids,price
1978 Topps Set Break #707 Paul Molitor Alan Trammell EX-EXMINT *GMCARDS*,2020-08-19,7,23.39
1978 Topps Set Break #707 Paul Molitor Alan Trammell EX-EXMINT *GMCARDS*,2020-08-18,14,19.26
1978 Topps Set Break #707 Paul Molitor Alan Trammell EX-EXMINT *GMCARDS*,2020-08-15,17,32.77
1978 Topps Set Break #707 Paul Molitor Alan Trammell VG-VGEX (wrinkle) *GMCARDS*,2020-08-14,6,7.5
1978 Topps Set Break #707 Paul Molitor Alan Trammell VG-VGEX (wrinkle) *GMCARDS*,2020-08-14,5,4.26
1978 Topps Set Break #707 Paul Molitor Alan Trammell VG-VGEX (crease) *GMCARDS*,2020-08-14,3,4.69
1978 Topps #707 Paul Molitor Alan Trammell LOW GRADE (crease) *GMCARDS*,2020-08-14,6,7.39
1978 Topps #707 Paul Molitor Alan Trammell LOW GRADE (crease) *GMCARDS*,2020-08-14,6,7.39
1978 Topps #707 Paul Molitor Alan Trammell VG-VGEX (minimum size) *GMCARDS*,2020-08-14,7,6.5
1978 Topps #707 Molitor Trammell VG-VGEX (minimum size) (wrinkle) *GMCARDS*,2020-08-14,4,5.5
1978 Topps #707 Molitor Trammell VG-VGEX (minimum size) (wrinkle) *GMCARDS*,2020-08-14,5,7.39
1978 Topps Set Break #707 Paul Molitor Alan Trammell NR-MINT *GMCARDS*,2020-08-11,19,32
1978 Topps Set Break #707 Paul Molitor Alan Trammell EX-EXMINT *GMCARDS*,2020-08-09,14,19.19
1978 Topps Set Break #707 Paul Molitor Alan Trammell VG-VGEX (crease) *GMCARDS*,2020-08-07,8,10.5
1978 Topps Set Break #707 Paul Molitor Alan Trammell EX-EXMINT *GMCARDS*,2020-08-05,11,24.22
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-10-19,9,5.5
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-10-16,5,3.26
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-10-16,2,2
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-10-16,5,3.77
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-10-16,6,2.25
1978 Topps Set Break #708 Dale Murphy LOW GRADE (crease) *GMCARDS*,2020-10-16,3,2.25
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-10-15,9,12
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-10-14,4,4
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-10-11,8,7
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-10-09,4,2.25
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-10-08,8,5.5
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-10-08,6,3.65
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-10-08,11,5.5
1978 Topps Set Break #708 Dale Murphy NM-MT OR BETTER *GMCARDS*,2020-10-08,11,27.75
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-10-05,8,7.5
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-10-03,4,6.51
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-10-02,4,3.25
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-09-29,8,5.5
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-26,6,5.24
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-23,8,9.25
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-21,8,6.5
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-09-18,5,3.25
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-09-18,4,3.25
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-09-18,3,1.85
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-09-18,2,1.35
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-09-18,4,2.66
1978 Topps Set Break #708 Dale Murphy VG-VGEX (marked) *GMCARDS*,2020-09-18,2,1.35
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-16,11,7.08
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-12,7,7.5
1978 Topps Set Break #708 Dale Murphy LOW GRADE *GMCARDS*,2020-09-11,7,3.82
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-09-10,6,24.5
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-10,8,5.74
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-10,4,5.5
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-09-09,6,20.5
1978 Topps Set Break #708 Dale Murphy LOW GRADE (crease) *GMCARDS*,2020-09-04,5,2.82
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-03,8,13
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-02,7,5.26
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-02,7,7.5
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-02,5,4.25
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-02,9,7.4
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-01,8,6.77
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-31,8,6.5
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-08-29,12,18.5
1978 Topps Set Break #708 Dale Murphy VG-VGEX (wrinkle) *GMCARDS*,2020-08-28,5,3.25
1978 Topps Set Break #708 Dale Murphy VG-VGEX (crease) *GMCARDS*,2020-08-28,4,2.25
1978 Topps Set Break #708 Dale Murphy LOW GRADE (crease) *GMCARDS*,2020-08-28,3,1.84
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-27,7,10.59
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-26,7,2.84
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-25,6,4.25
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-23,6,3.94
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-08-21,6,5.01
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-08-21,8,5.5
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-08-21,5,2.27
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-08-21,6,4.25
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-19,6,4.59
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-18,7,5
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-08-15,9,17.5
1978 Topps Set Break #708 Dale Murphy LOW GRADE *GMCARDS*,2020-08-14,4,2.2
1978 Topps Set Break #708 Dale Murphy LOW GRADE *GMCARDS*,2020-08-14,3,2
1978 Topps Set Break #708 Dale Murphy NR-MINT *GMCARDS*,2020-08-09,7,10.05
1978 Topps Set Break #708 Dale Murphy VG-VGEX *GMCARDS*,2020-08-07,8,3.15
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-05,7,5.5
1978 Topps Set Break #708 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-05,6,3.25
1979 Topps Set Break # 39 Dale Murphy NR-MINT *GMCARDS*,2020-10-14,2,1.94
1979 Topps Set Break # 39 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-09,2,1.26
1979 Topps Set Break # 39 Dale Murphy VG-VGEX *GMCARDS*,2020-08-26,2,1.4
1979 Topps Set Break # 39 Dale Murphy VG-VGEX *GMCARDS*,2020-08-07,3,1.03
1979 Topps Set Break # 39 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-05,5,1.91
1979 Topps Set Break # 39 Dale Murphy EX-EXMINT *GMCARDS*,2020-08-05,2,1.25
1979 Topps Set Break # 50 Steve Garvey EX-EXMINT *GMCARDS*,2020-10-03,,0.79
1979 Topps Set Break # 50 Steve Garvey EX-EXMINT *GMCARDS*,2020-09-28,,0.79
1979 Topps Set Break # 50 Steve Garvey NR-MINT *GMCARDS*,2020-09-23,3,1.76
1979 Topps Set Break # 50 Steve Garvey NR-MINT *GMCARDS*,2020-09-23,3,1.7
1979 Topps Set Break # 50 Steve Garvey NR-MINT *GMCARDS*,2020-09-23,2,0.84
1979 Topps Set Break # 50 Steve Garvey NR-MINT *GMCARDS*,2020-09-09,,0.79
1979 Topps Set Break # 50 Steve Garvey NR-MINT *GMCARDS*,2020-08-30,4,2.25
1979 Topps Set Break # 50 Steve Garvey VG-VGEX *GMCARDS*,2020-08-29,,0.79
1979 Topps Set Break # 50 Steve Garvey VG-VGEX *GMCARDS*,2020-08-26,2,0.84
1979 Topps Set Break # 50 Steve Garvey EX-EXMINT *GMCARDS*,2020-08-05,4,3.25
1979 Topps Set Break #155 Dwight Evans NM-MT OR BETTER *GMCARDS*,2020-10-19,6,3.95
1979 Topps Set Break #155 Dwight Evans NM-MT OR BETTER *GMCARDS*,2020-10-15,4,2.25
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-10-22,4,1.5
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-10-19,2,2.02
1979 Topps Set Break #251 Jack Morris NM-MT OR BETTER *GMCARDS*,2020-10-07,11,33.01
1979 Topps Set Break #251 Jack Morris NM-MT OR BETTER *GMCARDS*,2020-10-05,8,9.05
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-10-03,,0.79
1979 Topps Set Break #251 Jack Morris NR-MINT *GMCARDS*,2020-09-21,5,2.02
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-09-09,3,2.27
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-08-30,2,1.25
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-08-29,3,2.3
1979 Topps Set Break #251 Jack Morris NM-MT OR BETTER *GMCARDS*,2020-08-25,6,6.05
1979 Topps Set Break #251 Jack Morris EX-EXMINT *GMCARDS*,2020-08-05,3,1.51
1979 Topps Set Break #251 Jack Morris LOW GRADE (filler) *GMCARDS*,2020-07-31,3,1.35
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-10-24,3,1.65
1979 Topps Set Break #358 Alan Trammell VG-VGEX *GMCARDS*,2020-10-22,3,1.68
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-10-19,2,1.55
1979 Topps Set Break #358 Alan Trammell NM-MT OR BETTER *GMCARDS*,2020-10-11,6,5.5
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-10-03,2,1.04
1979 Topps Set Break #358 Alan Trammell VG-VGEX *GMCARDS*,2020-09-10,5,2.96
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-09-09,2,1.25
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-08-30,3,1.64
1979 Topps Set Break #358 Alan Trammell NR-MINT *GMCARDS*,2020-08-29,6,4.25
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-08-26,3,2.25
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-08-25,2,0.95
1979 Topps Set Break #358 Alan Trammell EX-EXMINT *GMCARDS*,2020-08-15,8,4
1979 Topps Set Break #358 Alan Trammell NR-MINT *GMCARDS*,2020-08-05,3,1.76
1979 Topps Set Break #430 Dave Parker VG-VGEX *GMCARDS*,2020-09-09,3,1.51
1979 Topps Set Break #430 Dave Parker NR-MINT *GMCARDS*,2020-08-26,5,3.02
1979 Topps Set Break #430 Dave Parker NM-MT OR BETTER *GMCARDS*,2020-08-25,11,9
1979 Topps Set Break #510 Ted Simmons NM-MT OR BETTER *GMCARDS*,2020-10-19,7,9.49
1979 Topps Set Break #650 Pete Rose VG-VGEX *GMCARDS*,2020-10-28,4,2.01
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-10-26,6,4.74
1979 Topps Set Break #650 Pete Rose NR-MINT *GMCARDS*,2020-10-24,11,9
1979 Topps Set Break #650 Pete Rose NR-MINT *GMCARDS*,2020-10-22,8,8.5
1979 Topps Set Break #650 Pete Rose NR-MINT *GMCARDS*,2020-10-19,8,8.5
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-10-14,5,4
1979 Topps Set Break #650 Pete Rose VG-VGEX (wrinkle) *GMCARDS*,2020-10-09,5,1.81
1979 Topps Set Break #650 Pete Rose VG-VGEX *GMCARDS*,2020-10-07,3,1.82
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-10-03,7,5.03
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-09-28,5,6
1979 Topps Set Break #650 Pete Rose VG-VGEX *GMCARDS*,2020-09-18,4,3.75
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-09-12,7,6.5
1979 Topps Set Break #650 Pete Rose VG-VGEX *GMCARDS*,2020-09-10,3,2.25
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-09-09,8,5.5
1979 Topps Set Break #650 Pete Rose VG-VGEX (wrinkle) *GMCARDS*,2020-09-04,4,2.27
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-08-29,5,4.25
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-08-27,7,6
1979 Topps Set Break #650 Pete Rose NM-MT OR BETTER *GMCARDS*,2020-08-26,7,9.25
1979 Topps Set Break #650 Pete Rose NM-MT OR BETTER *GMCARDS*,2020-08-25,12,21.5
1979 Topps Set Break #650 Pete Rose VG-VGEX (wrinkle) *GMCARDS*,2020-08-21,5,8.5
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-08-18,6,4.78
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-08-15,10,3
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-08-09,8,5.5
1979 Topps Set Break #650 Pete Rose EX-EXMINT *GMCARDS*,2020-08-05,5,2.25
1980 Topps Set Break # 85 Ted Simmons NM-MT OR BETTER *GMCARDS*,2020-08-09,10,9.39
1980 Topps Set Break #274 Dale Murphy NR-MINT *GMCARDS*,2020-10-14,3,2.3
1980 Topps Set Break #274 Dale Murphy NR-MINT *GMCARDS*,2020-10-14,3,2.25
1980 Topps Set Break #274 Dale Murphy NR-MINT *GMCARDS*,2020-10-11,2,1.25
1980 Topps Set Break #274 Dale Murphy EX-EXMINT *GMCARDS*,2020-09-10,3,1.36
1980 Topps Set Break #274 Dale Murphy VG-VGEX *GMCARDS*,2020-08-31,3,2.25
1980 Topps Set Break #274 Dale Murphy NM-MT OR BETTER *GMCARDS*,2020-08-26,3,3.5
1980 Topps Set Break #274 Dale Murphy NR-MINT *GMCARDS*,2020-08-15,6,3.25
1980 Topps Set Break #290 Steve Garvey VG-VGEX *GMCARDS*,2020-08-31,,0.79
1980 Topps Set Break #290 Steve Garvey NM-MT OR BETTER *GMCARDS*,2020-08-27,7,3.5
1980 Topps Set Break #290 Steve Garvey NM-MT OR BETTER *GMCARDS*,2020-08-26,5,5.63
1980 Topps Set Break #290 Steve Garvey NM-MT OR BETTER *GMCARDS*,2020-08-05,6,7.5
1980 Topps Set Break #371 Jack Morris EX-EXMINT *GMCARDS*,2020-10-14,4,2.81
1980 Topps Set Break #540 Pete Rose NR-MINT *GMCARDS*,2020-10-11,3,5.4
1980 Topps Set Break #540 Pete Rose VG-VGEX *GMCARDS*,2020-10-09,5,3.28
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-10-08,2,1.25
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-09-29,5,3.78
1980 Topps Set Break #540 Pete Rose NR-MINT *GMCARDS*,2020-09-21,7,3.5
1980 Topps Set Break #540 Pete Rose VG-VGEX *GMCARDS*,2020-09-18,3,1.4
1980 Topps Set Break #540 Pete Rose VG-VGEX *GMCARDS*,2020-09-11,2,1.25
1980 Topps Set Break #540 Pete Rose VG-VGEX *GMCARDS*,2020-09-11,3,1.25
1980 Topps Set Break #540 Pete Rose VG-VGEX (crease) *GMCARDS*,2020-09-11,,0.79
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-09-10,2,1.25
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-31,5,4.25
1980 Topps Set Break #540 Pete Rose VG-VGEX *GMCARDS*,2020-08-29,5,2.5
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-27,3,2.25
1980 Topps Set Break #540 Pete Rose NR-MINT *GMCARDS*,2020-08-26,6,4.84
1980 Topps Set Break #540 Pete Rose LOW GRADE (crease) *GMCARDS*,2020-08-14,,0.79
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-07,5,2.83
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-07,5,4.34
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-05,2,1.76
1980 Topps Set Break #540 Pete Rose NR-MINT *GMCARDS*,2020-08-05,4,3.26
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-05,3,1.76
1980 Topps Set Break #540 Pete Rose EX-EXMINT *GMCARDS*,2020-08-05,4,2.28
1981 Topps Set Break #180 Pete Rose  NM-MT OR BETTER *GMCARDS*,2020-10-25,5,5.75
1981 Topps Set Break #180 Pete Rose  VG-VGEX *GMCARDS*,2020-10-16,5,2.12
1981 Topps Set Break #180 Pete Rose NM-MT OR BETTER *GMCARDS*,2020-10-14,3,2.14
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-10-08,4,1.25
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-10-08,3,1.25
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-10-05,,0.79
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-10-03,4,3
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-09-21,5,2.02
1981 Topps Set Break #180 Pete Rose NM-MT OR BETTER *GMCARDS*,2020-09-10,5,5.5
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-09-10,4,2.25
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-09-03,4,2
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-09-03,3,1.5
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-09-02,4,3.25
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-09-02,5,2.03
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-08-29,3,1.35
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-08-27,2,0.85
1981 Topps Set Break #180 Pete Rose VG-VGEX *GMCARDS*,2020-08-21,2,1.58
1981 Topps Set Break #180 Pete Rose NM-MT OR BETTER *GMCARDS*,2020-08-16,6,6.5
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-08-11,4,2.25
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-08-09,5,2
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-08-09,4,3.25
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-08-07,3,1.5
1981 Topps Set Break #180 Pete Rose EX-EXMINT *GMCARDS*,2020-08-07,5,1.65
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-08-05,4,2.25
1981 Topps Set Break #180 Pete Rose NR-MINT *GMCARDS*,2020-08-05,3,2.25
1981 Topps Set Break #180 Pete Rose NM-MT OR BETTER *GMCARDS*,2020-08-05,6,6.5
1981 Topps Set Break #275 Dwight Evans  NM-MT OR BETTER *GMCARDS*,2020-10-19,6,3.75
1981 Topps Set Break #347 Harold Baines  NR-MINT *GMCARDS*,2020-10-19,3,2.99
1981 Topps Set Break #347 Harold Baines  NR-MINT *GMCARDS*,2020-10-19,7,3.97
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-10-14,2,1.75
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-10-14,4,2.31
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-10-14,4,1.99
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-10-10,5,2.3
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-10-05,3,2
1981 Topps Set Break #347 Harold Baines NM-MT OR BETTER *GMCARDS*,2020-10-03,4,2.75
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-28,4,7.4
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-09-28,3,2.14
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-23,6,4.75
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-09-23,3,3.25
1981 Topps Set Break #347 Harold Baines NR-MINT e*GMCARDS*,2020-09-21,4,3.25
1981 Topps Set Break #347 Harold Baines NR-MINT e*GMCARDS*,2020-09-21,5,3.25
1981 Topps Set Break #347 Harold Baines NR-MINT e*GMCARDS*,2020-09-21,6,3.75
1981 Topps Set Break #347 Harold Baines EX-EXMINT e*GMCARDS*,2020-09-21,3,2.47
1981 Topps Set Break #347 Harold Baines VG-VGEX *GMCARDS*,2020-09-11,4,3.03
1981 Topps Set Break #347 Harold Baines VG-VGEX *GMCARDS*,2020-09-11,6,3.02
1981 Topps Set Break #347 Harold Baines NM-MT OR BETTER *GMCARDS*,2020-09-10,15,43
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-09-10,6,2.02
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-09-10,3,1.25
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-09-03,6,3.77
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-03,6,7.38
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-02,4,3.77
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-02,5,4.28
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-02,2,3.25
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-09-02,5,5.5
1981 Topps Set Break #347 Harold Baines NM-MT OR BETTER *GMCARDS*,2020-09-02,9,11.5
1981 Topps Set Break #347 Harold Baines NM-MT OR BETTER *GMCARDS*,2020-08-29,9,22.49
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-08-27,6,9.5
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-08-16,6,6
1981 Topps Set Break #347 Harold Baines VG-VGEX (wrinkle) *GMCARDS*,2020-08-14,2,1.25
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-08-09,6,3.04
1981 Topps Set Break #347 Harold Baines NR-MINT *GMCARDS*,2020-08-09,7,2.81
1981 Topps Set Break #347 Harold Baines NM-MT OR BETTER *GMCARDS*,2020-08-09,13,20.5
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-08-05,3,1.52
1981 Topps Set Break #347 Harold Baines EX-EXMINT *GMCARDS*,2020-08-05,4,3
1981 Topps Set Break #530 Steve Garvey NM-MT OR BETTER *GMCARDS*,2020-08-05,8,6.56
1982 Topps Set Break #452 Lee Smith NR-MINT *GMCARDS*,2020-10-28,8,2.29
1982 Topps Set Break #452 Lee Smith NR-MINT *GMCARDS*,2020-10-28,3,2.64
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-10-28,6,1.79
1982 Topps Set Break #452 Lee Smith NR-MINT *GMCARDS*,2020-10-26,3,2.25
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-25,9,14.18
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-25,7,7
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-25,4,3.25
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-19,7,5.83
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-19,3,4.02
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-19,5,4.25
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-19,4,5.83
1982 Topps Set Break #452 Lee Smith VG-VGEX *GMCARDS*,2020-10-15,4,2
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-10-14,2,1.51
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-14,18,6.76
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-14,13,8.5
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-14,9,9.5
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-14,13,59
1982 Topps Set Break #452 Lee Smith NR-MINT *GMCARDS*,2020-10-11,5,5
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-10-10,4,2.46
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-10-10,3,1.25
1982 Topps Set Break #452 Lee Smith NR-MINT *GMCARDS*,2020-10-08,7,8.5
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-10-08,9,4.25
1982 Topps Set Break #452 Lee Smith NR-MINT *GMCARDS*,2020-10-03,4,8.38
1982 Topps Set Break #452 Lee Smith NM-MT OR BETTER *GMCARDS*,2020-10-03,6,7.27
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-10-03,7,4.25
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-21,3,2
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-21,5,1.78
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-21,3,2.13
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-16,4,2
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-14,3,2.01
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-14,2,2
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-12,4,2.25
1982 Topps Set Break #452 Lee Smith EX-EXMINT *GMCARDS*,2020-09-12,6,3.29
