year,team,remove,url
1991,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1992,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Brooklyn Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Milwaukee Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1993,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1994,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1995,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1996,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1997,Arizona Diamondbacks,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Brooklyn Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Milwaukee Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,New York Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Tampa Bay Devil Rays,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1998,Anaheim Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Arizona Diamondbacks,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Tampa Bay Devil Rays,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1999,Anaheim Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Arizona Diamondbacks,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,California Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Milwaukee Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Tampa Bay Devil Rays,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
2000,Anaheim Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Arizona Diamondbacks,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Atlanta Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Baltimore Orioles,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Boston Red Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Chicago Cubs,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Chicago White Sox,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Cincinnati Reds,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Cleveland Indians,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Colorado Rockies,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Detroit Tigers,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Florida Marlins,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Houston Astros,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Kansas City Royals,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Los Angeles Dodgers,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Milwaukee Braves,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Milwaukee Brewers,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Minnesota Twins,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Montreal Expos,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,New York Mets,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,New York Yankees,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Oakland Athletics,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Philadelphia Phillies,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Pittsburgh Pirates,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,San Diego Padres,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,San Francisco Giants,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Seattle Mariners,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,St. Louis Cardinals,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Tampa Bay Devil Rays,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Texas Rangers,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,Toronto Blue Jays,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2001,Anaheim Angels,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,Arizona Diamondbacks,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
