title,date,bids,price
1957 Topps Set Break # 1 Ted Williams LOW GRADE *GMCARDS*,2020-11-27,18,85
1957 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-11-20,19,57
1957 Topps Set Break # 1 Ted Williams VG-VGEX (crease) *GMCARDS*,2020-11-06,26,76
1957 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-11-06,24,34.55
1957 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-11-06,25,54.51
1957 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-11-06,24,23.5
1957 Topps Set Break # 1 Ted Williams EX-EXMINT *GMCARDS*,2020-11-01,29,449.44
1957 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-10-23,24,64
1957 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-10-23,13,41.5
1957 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-10-16,25,72.77
1957 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-10-16,14,32
1957 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-10-09,36,156.5
1957 Topps Set Break # 10 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-01-02,20,65
1957 Topps Set Break #10 Willie Mays LOW GRADE (filler) *GMCARDS*,2020-12-25,12,68.99
1957 Topps Set Break #10 Willie Mays EX-EXMINT *GMCARDS*,2020-12-16,30,209.5
1957 Topps Set Break # 10 Willie Mays EX-EXMINT *GMCARDS*,2020-12-13,28,349
1957 Topps Set Break # 10 Willie Mays EX-EXMINT *GMCARDS*,2020-12-08,37,350.5
1957 Topps Set Break # 10 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-11-27,28,61
1957 Topps Set Break # 10 Willie Mays EX-EXMINT *GMCARDS*,2020-11-22,20,203.95
1957 Topps Set Break # 10 Willie Mays LOW GRADE *GMCARDS*,2020-11-20,15,45
1957 Topps Set Break # 10 Willie Mays EX-EXMINT *GMCARDS*,2020-11-19,37,235.83
1957 Topps Set Break # 10 Willie Mays VG-VGEX (wrinkle) *GMCARDS*,2020-11-13,25,102.74
1957 Topps Set Break # 10 Willie Mays LOW GRADE (filler) *GMCARDS*,2020-11-13,9,51
1957 Topps Set Break # 10 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-11-06,17,56
1957 Topps Set Break # 10 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-11-06,16,60
1957 Topps Set Break # 10 Willie Mays VG-VGEX *GMCARDS*,2020-11-01,28,103.5
1957 Topps Set Break # 10 Willie Mays VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,28,92.11
1957 Topps Set Break # 20 Hank Aaron VG-VGEX (crease) *GMCARDS*,2020-01-02,30,140
1957 Topps Set Break # 20 Hank Aaron LOW GRADE (filler) *GMCARDS*,2020-01-02,20,61
1957 Topps Set Break # 20 Hank Aaron LOW GRADE (filler) *GMCARDS*,2020-12-18,21,78.45
1957 Topps Set Break # 20 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-11-06,19,57
1957 Topps Set Break # 35 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-12-11,10,41
1957 Topps Set Break # 35 Frank Robinson EX-EXMINT *GMCARDS*,2020-12-08,34,591
1957 Topps Set Break # 35 Frank Robinson VG-VGEX (wrinkle) *GMCARDS*,2020-11-27,33,156
1957 Topps Set Break # 35 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-11-27,19,96
1957 Topps Set Break # 35 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-11-27,23,72
1957 Topps Set Break # 35 Frank Robinson VG-VGEX (crease) *GMCARDS*,2020-10-30,24,100
1957 Topps Set Break # 35 Frank Robinson LOW GRADE (filler) (altered) *GMCARDS*,2020-10-30,20,178.5
1957 Topps Set Break # 35 Frank Robinson VG-VGEX (crease) *GMCARDS*,2020-10-16,18,62.1
1957 Topps Set Break # 55 Ernie Banks VG-VGEX (crease) *GMCARDS*,2020-01-02,14,37
1957 Topps Set Break #55 Ernie Banks VG-VGEX (crease) *GMCARDS*,2020-12-25,19,51
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (filler) *GMCARDS*,2020-12-11,11,14
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (filler) *GMCARDS*,2020-12-11,12,18.5
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-12-11,11,15.5
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-12-11,10,16.27
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-12-11,9,16.5
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-12-11,11,12.5
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-12-11,12,12.77
1957 Topps Set Break # 55 Ernie Banks LOW GRADE *GMCARDS*,2020-12-11,16,30
1957 Topps Set Break # 55 Ernie Banks VG-VGEX (wrinkle) *GMCARDS*,2020-12-04,19,35.04
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (filler) *GMCARDS*,2020-12-04,6,17.5
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-11-13,9,22.27
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-11-13,11,31
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-11-06,11,28.1
1957 Topps Set Break # 55 Ernie Banks LOW GRADE *GMCARDS*,2020-11-06,9,22.5
1957 Topps Set Break # 55 Ernie Banks LOW GRADE (filler) *GMCARDS*,2020-10-16,18,37
1957 Topps Set Break #76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-12-25,38,82.76
1957 Topps Set Break #76 Roberto Clemente VG-VGEX *GMCARDS*,2020-12-16,30,149.59
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-12-11,13,38.02
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-12-11,14,46.99
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE *GMCARDS*,2020-12-11,18,61
1957 Topps Set Break # 76 Roberto Clemente VG-VGEX *GMCARDS*,2020-12-08,24,92
1957 Topps Set Break # 76 Roberto Clemente VG-VGEX (wrinkle) (trimmed) *GMCARDS*,2020-12-04,24,76
1957 Topps Set Break # 76 Roberto Clemente VG-VGEX (crease) *GMCARDS*,2020-12-04,21,75.5
1957 Topps Set Break # 76 Roberto Clemente VG-VGEX *GMCARDS*,2020-11-29,21,69.5
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-11-20,7,39.66
1957 Topps Set Break # 76 Roberto Clemente NR-MINT *GMCARDS*,2020-11-19,29,298
1957 Topps # 76 Roberto Clemente LOW GRADE (crease) (paper loss) *GMCARDS*,2020-11-13,10,36
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-11-13,38,60.99
1957 Topps Set Break # 76 Roberto Clemente EX-EXMINT *GMCARDS*,2020-11-01,31,171
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-10-30,13,51
1957 Topps Set Break # 76 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-10-09,16,90.99
1957 Topps Set Break #90 Warren Spahn VG-VGEX *GMCARDS*,2020-12-20,11,21.55
1957 Topps Set Break #90 Warren Spahn VG-VGEX *GMCARDS*,2020-12-16,20,21.05
1957 Topps Set Break # 90 Warren Spahn EX-EXMINT *GMCARDS*,2020-12-13,17,27.77
1957 Topps Set Break # 90 Warren Spahn NM-MT OR BETTER *GMCARDS*,2020-12-08,29,282
1957 Topps Set Break # 90 Warren Spahn VG-VGEX (crease) *GMCARDS*,2020-12-04,9,15.5
1957 Topps Set Break # 90 Warren Spahn LOW GRADE (crease) *GMCARDS*,2020-12-04,8,8.5
1957 Topps Set Break # 90 Warren Spahn VG-VGEX *GMCARDS*,2020-11-29,12,31
1957 Topps Set Break # 90 Warren Spahn LOW GRADE (crease) *GMCARDS*,2020-11-20,11,16.5
1957 Topps Set Break # 90 Warren Spahn EX-EXMINT *GMCARDS*,2020-11-19,29,65.81
1957 Topps Set Break # 90 Warren Spahn EX-EXMINT *GMCARDS*,2020-11-15,36,26
1957 Topps Set Break # 90 Warren Spahn LOW GRADE *GMCARDS*,2020-11-13,13,16.5
1957 Topps Set Break # 90 Warren Spahn VG-VGEX *GMCARDS*,2020-11-01,9,24.02
1957 Topps Set Break # 90 Warren Spahn LOW GRADE *GMCARDS*,2020-10-16,13,31
1957 Topps Set Break # 95 Mickey Mantle LOW GRADE (filler) *GMCARDS*,2020-01-02,30,180.51
1957 Topps Set Break #95 Mickey Mantle LOW GRADE (filler) *GMCARDS*,2020-12-25,30,221.5
1957 Topps Set Break # 95 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-12-04,21,165.38
1957 Topps Set Break # 95 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-12-04,39,173.77
1957 Topps Set Break # 95 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-11-27,16,176.5
1957 Topps Set Break # 95 Mickey Mantle LOW GRADE (crease) (marked) *GMCARDS*,2020-11-06,14,141
1957 Topps Set Break # 95 Mickey Mantle LOW GRADE (crease) (marked) *GMCARDS*,2020-11-06,31,180.27
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-01-02,9,18.5
1957 Topps Set Break #125 Al Kaline VG-VGEX *GMCARDS*,2020-12-16,18,34
1957 Topps Set Break #125 Al Kaline VG-VGEX *GMCARDS*,2020-12-13,14,49
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-12-11,5,15.38
1957 Topps Set Break #125 Al Kaline VG-VGEX *GMCARDS*,2020-12-08,13,22.83
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-12-04,8,26
1957 Topps Set Break #125 Al Kaline EX-EXMINT *GMCARDS*,2020-12-03,14,60
1957 Topps Set Break #125 Al Kaline EX-EXMINT *GMCARDS*,2020-11-29,28,107.5
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-11-27,11,16.02
1957 Topps Set Break #125 Al Kaline VG-VGEX *GMCARDS*,2020-11-19,9,26
1957 Topps Set Break #125 Al Kaline EX-EXMINT *GMCARDS*,2020-11-15,4,23.5
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-11-13,9,26
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-11-13,7,15.34
1957 Topps Set Break #125 Al Kaline VG-VGEX *GMCARDS*,2020-11-03,11,33.78
1957 Topps Set Break #125 Al Kaline VG-VGEX *GMCARDS*,2020-11-01,13,26.78
1957 Topps Set Break #125 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-10-23,11,20
1957 Topps Set Break #125 Al Kaline EX-EXMINT *GMCARDS*,2020-10-18,13,46.77
1957 Topps Set Break #302 Sandy Koufax EX-EXMINT *GMCARDS*,2020-01-04,46,
1957 Topps Set Break #302 Sandy Koufax VG-VGEX (crease) *GMCARDS*,2020-12-11,21,105.07
1957 Topps Set Break #302 Sandy Koufax VG-VGEX *GMCARDS*,2020-11-29,22,124
1957 Topps Set Break #302 Sandy Koufax VG-VGEX *GMCARDS*,2020-10-15,13,99.94
1957 Topps Set Break #328 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-01-02,26,326
1957 Topps Set Break #328 Brooks Robinson EX-EXMINT *GMCARDS*,2020-12-08,27,465
1957 Topps Set Break #328 Brooks Robinson VG-VGEX (crease) *GMCARDS*,2020-11-06,41,306.9
1958 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-01-02,17,47
1958 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-01-02,13,73.72
1958 Topps Set Break #1 Ted Williams VG-VGEX (crease) *GMCARDS*,2020-12-25,18,66
1958 Topps Set Break # 1 Ted Williams VG-VGEX *GMCARDS*,2020-12-13,38,326
1958 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-12-11,21,38
1958 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-12-11,24,41.09
1958 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-11-27,14,53
1958 Topps Set Break # 1 Ted Williams LOW GRADE *GMCARDS*,2020-11-27,14,61
1958 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-11-20,13,52
1958 Topps Set Break # 1 Ted Williams VG-VGEX *GMCARDS*,2020-11-19,27,100.5
1958 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-11-13,16,44.58
1958 Topps Set Break # 1 Ted Williams LOW GRADE *GMCARDS*,2020-11-13,21,58
1958 Topps Set Break # 1 Ted Williams LOW GRADE (filler) *GMCARDS*,2020-11-06,23,40
1958 Topps Set Break # 1 Ted Williams LOW GRADE (crease) *GMCARDS*,2020-11-06,13,56
1958 Topps Set Break # 5 Willie Mays EX-EXMINT *GMCARDS*,2020-01-04,32,194.5
1958 Topps Set Break # 5 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-01-02,17,47
1958 Topps Set Break #5 Willie Mays VG-VGEX (crease) *GMCARDS*,2020-12-18,26,66
1958 Topps Set Break # 5 Willie Mays VG-VGEX *GMCARDS*,2020-12-13,39,209.05
1958 Topps Set Break # 5 Willie Mays VG-VGEX (crease) *GMCARDS*,2020-12-04,18,44
1958 Topps Set Break # 5 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-12-04,18,45
1958 Topps Set Break # 5 Willie Mays VG-VGEX (crease) *GMCARDS*,2020-11-27,23,73
1958 Topps Set Break # 5 Willie Mays LOW GRADE (filler) *GMCARDS*,2020-11-27,14,25.3
1958 Topps Set Break # 5 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-11-20,19,66.19
1958 Topps Set Break # 5 Willie Mays VG-VGEX *GMCARDS*,2020-11-03,12,76
1958 Topps Set Break # 5 Willie Mays LOW GRADE (crease) *GMCARDS*,2020-10-23,11,34
1958 Topps Set Break # 30 Hank Aaron VG-VGEX *GMCARDS*,2020-01-04,32,133.93
1958 Topps Set Break # 30 Hank Aaron VG-VGEX *GMCARDS*,2020-12-20,40,215.5
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-12-11,19,56
1958 Topps Set Break # 30 Hank Aaron VG-VGEX *GMCARDS*,2020-12-08,33,145.5
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-12-04,30,40
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-12-04,11,42
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-11-27,17,96
1958 Topps Set Break # 30 Hank Aaron EX-EXMINT *GMCARDS*,2020-11-22,29,256
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) (YL) *GMCARDS*,2020-11-20,21,89
1958 Topps Set Break # 30 Hank Aaron VG-VGEX *GMCARDS*,2020-11-19,21,97
1958 Topps Set Break # 30 Hank Aaron VG-VGEX *GMCARDS*,2020-11-15,15,104.31
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (filler) (YL) *GMCARDS*,2020-11-13,13,46
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) (YL) *GMCARDS*,2020-11-13,17,46
1958 Topps Set Break # 30 Hank Aaron EX-EXMINT (YL) *GMCARDS*,2020-11-13,33,192.5
1958 Topps Set Break # 30 Hank Aaron VG-VGEX *GMCARDS*,2020-11-12,26,72
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-11-06,15,26
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (filler) *GMCARDS*,2020-11-06,10,21.5
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-10-30,12,64.19
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) *GMCARDS*,2020-10-23,14,37
1958 Topps Set Break # 30 Hank Aaron LOW GRADE (crease) (YL) *GMCARDS*,2020-10-23,25,42
1958 Topps Set Break # 52 Roberto Clemente VG-VGEX *GMCARDS*,2020-01-04,26,133.81
1958 Topps Set Break # 52 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-12-04,21,45.99
1958 Topps Set Break # 52 Roberto Clemente VG-VGEX *GMCARDS*,2020-12-03,24,62
1958 Topps Set Break # 52 Roberto Clemente VG-VGEX *GMCARDS*,2020-11-29,33,115.5
1958 Topps Set Break # 52 Roberto Clemente LOW GRADE *GMCARDS*,2020-11-27,18,43
1958 Topps Set Break # 52 Roberto Clemente LOW GRADE (crease) *GMCARDS*,2020-11-20,12,55
1958 Topps Set Break # 52 Roberto Clemente LOW GRADE (filler) *GMCARDS*,2020-11-13,12,64
1958 Topps Set Break # 52 Roberto Clemente EX-EXMINT *GMCARDS*,2020-11-07,49,250
1958 Topps Set Break # 52 Roberto Clemente VG-VGEX (crease) *GMCARDS*,2020-11-06,28,86.21
1958 Topps Set Break # 52 Roberto Clemente LOW GRADE (crease) (yl) *GMCARDS*,2020-11-06,22,43
1958 Topps Set Break # 52 Roberto Clemente EX-EXMINT *GMCARDS*,2020-10-29,30,186.5
1958 Topps Set Break # 52 Roberto Clemente EX-EXMINT (yl) *GMCARDS*,2020-10-25,50,890
1958 Topps Set Break # 70 Al Kaline EX-EXMINT *GMCARDS*,2020-01-04,35,100
1958 Topps Set Break # 70 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-01-02,10,22.5
1958 Topps Set Break # 70 Al Kaline LOW GRADE (filler) *GMCARDS*,2020-12-11,11,11.27
1958 Topps Set Break # 70 Al Kaline LOW GRADE (filler) *GMCARDS*,2020-12-11,8,15.49
1958 Topps Set Break # 70 Al Kaline EX-EXMINT *GMCARDS*,2020-12-08,11,32
1958 Topps Set Break # 70 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-12-04,5,7.5
1958 Topps Set Break # 70 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-12-04,4,11.16
1958 Topps Set Break # 70 Al Kaline LOW GRADE *GMCARDS*,2020-11-27,9,22.08
1958 Topps Set Break # 70 Al Kaline VG-VGEX (crease) *GMCARDS*,2020-11-27,18,26
1958 Topps Set Break # 70 Al Kaline LOW GRADE (filler) *GMCARDS*,2020-11-27,8,17.5
1958 Topps Set Break # 70 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-11-20,9,8
1958 Topps Set Break # 70 Al Kaline LOW GRADE *GMCARDS*,2020-11-13,8,9.3
1958 Topps Set Break # 70 Al Kaline EX-EXMINT (YL) *GMCARDS*,2020-11-13,22,104.72
1958 Topps Set Break # 70 Al Kaline EX-EXMINT *GMCARDS*,2020-11-01,14,33
1958 Topps Set Break # 70 Al Kaline LOW GRADE (crease) *GMCARDS*,2020-10-30,6,11.5
1958 Topps Set Break # 70 Al Kaline VG-VGEX (wrinkle) *GMCARDS*,2020-10-09,12,36.19
1958 Topps Set Break #150 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-12-25,22,141.5
1958 Topps Set Break #150 Mickey Mantle EX-EXMINT *GMCARDS*,2020-12-08,33,583.07
1958 Topps Set Break #150 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-12-04,27,132.5
1958 Topps Set Break #150 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-11-20,33,203.5
1958 Topps Set Break #150 Mickey Mantle LOW GRADE *GMCARDS*,2020-10-23,23,107.5
1958 Topps Set Break #150 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-10-16,20,124.5
1958 Topps Set Break #187 Sandy Koufax VG-VGEX (crease) *GMCARDS*,2020-01-02,18,53
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-01-02,12,34
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-12-18,19,41
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (filler) *GMCARDS*,2020-12-11,14,31
1958 Topps Set Break #187 Sandy Koufax VG-VGEX (wrinkle) *GMCARDS*,2020-12-04,14,61
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-12-04,11,24.5
1958 Topps Set Break #187 Sandy Koufax LOW GRADE *GMCARDS*,2020-12-04,9,42
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (filler) *GMCARDS*,2020-11-27,13,41
1958 Topps Set Break #187 Sandy Koufax VG-VGEX *GMCARDS*,2020-11-22,16,55.01
1958 Topps Set Break #187 Sandy Koufax LOW GRADE *GMCARDS*,2020-11-20,14,39.88
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-11-13,14,36
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-11-06,26,37
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) (stain) *GMCARDS*,2020-11-06,10,26.66
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-10-30,6,23.05
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-10-23,11,20.14
1958 Topps Set Break #187 Sandy Koufax LOW GRADE (crease) *GMCARDS*,2020-10-16,11,29
1958 Topps Set Break #187 Sandy Koufax VG-VGEX (wrinkle) *GMCARDS*,2020-10-16,21,63.32
1958 Topps Set Break #270 Warren Spahn VG-VGEX *GMCARDS*,2020-01-04,15,18.53
1958 Topps Set Break #270 Warren Spahn LOW GRADE (filler) *GMCARDS*,2020-01-02,15,23
1958 Topps Set Break #270 Warren Spahn VG-VGEX (crease) *GMCARDS*,2020-12-25,10,17.09
1958 Topps Set Break #270 Warren Spahn EX-EXMINT *GMCARDS*,2020-12-20,16,78
1958 Topps Set Break #270 Warren Spahn VG-VGEX *GMCARDS*,2020-12-13,11,26.5
1958 Topps Set Break #270 Warren Spahn VG-VGEX *GMCARDS*,2020-12-08,18,26.67
1958 Topps Set Break #270 Warren Spahn LOW GRADE (crease) *GMCARDS*,2020-12-04,5,11.09
1958 Topps Set Break #270 Warren Spahn LOW GRADE (crease) *GMCARDS*,2020-12-04,7,9.52
1958 Topps Set Break #270 Warren Spahn VG-VGEX *GMCARDS*,2020-11-22,8,16.5
1958 Topps Set Break #270 Warren Spahn VG-VGEX (crease) *GMCARDS*,2020-11-20,20,14.5
1958 Topps Set Break #270 Warren Spahn LOW GRADE *GMCARDS*,2020-11-13,10,10.5
1958 Topps Set Break #270 Warren Spahn LOW GRADE *GMCARDS*,2020-11-13,9,12.5
1958 Topps Set Break #270 Warren Spahn LOW GRADE *GMCARDS*,2020-11-06,10,14.5
1958 Topps Set Break #270 Warren Spahn EX-EXMINT *GMCARDS*,2020-11-05,20,93
1958 Topps Set Break #270 Warren Spahn VG-VGEX *GMCARDS*,2020-11-01,17,55
1958 Topps Set Break #270 Warren Spahn LOW GRADE (crease) *GMCARDS*,2020-10-30,6,7
1958 Topps Set Break #270 Warren Spahn VG-VGEX (crease) *GMCARDS*,2020-10-16,12,26
1958 Topps Set Break #285 Frank Robinson LOW GRADE (filler) *GMCARDS*,2020-01-02,9,13.81
1958 Topps Set Break #285 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-01-02,11,16.27
1958 Topps Set Break #285 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-12-25,9,27.33
1958 Topps Set Break #285 Frank Robinson VG-VGEX *GMCARDS*,2020-12-08,14,21.5
1958 Topps Set Break #285 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-12-04,10,17.5
1958 Topps Set Break #285 Frank Robinson VG-VGEX (crease) *GMCARDS*,2020-11-27,5,21
1958 Topps Set Break #285 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-11-20,8,6.8
1958 Topps Set Break #285 Frank Robinson LOW GRADE *GMCARDS*,2020-11-20,7,12.5
1958 Topps Set Break #285 Frank Robinson VG-VGEX *GMCARDS*,2020-11-19,25,23.05
1958 Topps Set Break #285 Frank Robinson VG-VGEX *GMCARDS*,2020-11-15,24,38
1958 Topps Set Break #285 Frank Robinson LOW GRADE (crease) *GMCARDS*,2020-11-06,14,20.25
1958 Topps Set Break #285 Frank Robinson LOW GRADE (filler) *GMCARDS*,2020-11-06,6,11.5
1958 Topps Set Break #307 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-01-02,11,23.01
1958 Topps Set Break #307 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-01-02,13,16.15
1958 Topps Set Break #307 Brooks Robinson VG-VGEX (wrinkle) *GMCARDS*,2020-12-25,22,42.88
1958 Topps Set Break #307 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-12-04,16,25.25
1958 Topps Set Break #307 Brooks Robinson VG-VGEX *GMCARDS*,2020-12-03,24,93
1958 Topps Set Break #307 Brooks Robinson EX-EXMINT *GMCARDS*,2020-11-29,17,48
1958 Topps Set Break #307 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-11-27,8,19.5
1958 Topps Set Break #307 Brooks Robinson LOW GRADE (crease) *GMCARDS*,2020-11-27,8,18.27
1958 Topps Set Break #307 Brooks Robinson VG-VGEX *GMCARDS*,2020-11-19,14,26.55
1958 Topps Set Break #307 Brooks Robinson LOW GRADE *GMCARDS*,2020-11-13,15,26.77
1958 Topps Set Break #307 Brooks Robinson VG-VGEX *GMCARDS*,2020-11-01,16,39.19
1958 Topps Set Break #307 Brooks Robinson LOW GRADE (filler) *GMCARDS*,2020-10-30,9,16.5
1958 Topps Set Break #310 Ernie Banks EX-EXMINT *GMCARDS*,2020-01-04,19,86
1958 Topps Set Break #310 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-01-02,10,36
1958 Topps Set Break #310 Ernie Banks VG-VGEX (crease) *GMCARDS*,2020-12-25,17,28.29
1958 Topps Set Break #310 Ernie Banks NR-MINT *GMCARDS*,2020-12-20,33,172.5
1958 Topps Set Break #310 Ernie Banks LOW GRADE (filler) *GMCARDS*,2020-12-18,9,15.5
1958 Topps Set Break #310 Ernie Banks LOW GRADE (filler) *GMCARDS*,2020-12-04,13,28.89
1958 Topps Set Break #310 Ernie Banks VG-VGEX (crease) *GMCARDS*,2020-11-20,24,59
1958 Topps Set Break #310 Ernie Banks VG-VGEX *GMCARDS*,2020-11-19,18,52
1958 Topps Set Break #310 Ernie Banks VG-VGEX (marked) *GMCARDS*,2020-11-13,18,29.51
1958 Topps Set Break #310 Ernie Banks VG-VGEX (crease) *GMCARDS*,2020-11-13,8,38.88
1958 Topps Set Break #310 Ernie Banks VG-VGEX (wrinkle) *GMCARDS*,2020-11-06,17,28.88
1958 Topps Set Break #310 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-11-06,9,20.5
1958 Topps Set Break #310 Ernie Banks LOW GRADE (crease) *GMCARDS*,2020-10-30,7,20.5
1958 Topps Set Break #310 Ernie Banks VG-VGEX *GMCARDS*,2020-10-11,30,76.9
1959 Topps Set Break # 10 Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-01-02,32,140.5
1959 Topps Set Break # 10 - Mickey Mantle VG-VGEX *GMCARDS*,2020-12-13,22,137.53
1959 Topps Set Break # 10 - Mickey Mantle LOW GRADE (crease) *GMCARDS*,2020-12-04,18,157.5
