name,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Eric Davis,1987,412,0.5,,,0.5,/ViewCard.cfm/sid/117/cid/35664/1987-Topps-412-Eric-Davis,/Images/Cards/Baseball/117/117-35664RepFr.jpg,/Images/Cards/Baseball/117/117-35664RepBk.jpg
Will Clark,1987,420,1.35,,,1.35,/ViewCard.cfm/sid/117/cid/35672/1987-Topps-420-Will-Clark,/Images/Cards/Baseball/117/117-35672RepFr.jpg,/Images/Cards/Baseball/117/117-35672RepBk.jpg
Darryl Strawberry,1987,460,0.04,,,0.04,/ViewCard.cfm/sid/117/cid/35712/1987-Topps-460-Darryl-Strawberry,/Images/Cards/Baseball/117/117-35712RepFr.jpg,/Images/Cards/Baseball/117/117-35712RepBk.jpg
Dale Murphy,1987,490,0.4,,,0.4,/ViewCard.cfm/sid/117/cid/35742/1987-Topps-490-Dale-Murphy,/Images/Cards/Baseball/117/117-35742RepFr.jpg,/Images/Cards/Baseball/117/117-35742RepBk.jpg
Don Mattingly,1987,500,0.75,,,0.75,/ViewCard.cfm/sid/117/cid/35752/1987-Topps-500-Don-Mattingly,/Images/Cards/Baseball/117/117-35752RepFr.jpg,/Images/Cards/Baseball/117/117-35752RepBk.jpg
Ted Simmons,1987,516,0.1,,,0.1,/ViewCard.cfm/sid/117/cid/35768/1987-Topps-516-Ted-Simmons,/Images/Cards/Baseball/117/117-516Fr.jpg,/Images/Cards/Baseball/117/117-516Bk.jpg
Vince Coleman,1987,590,0.05,,,0.05,/ViewCard.cfm/sid/117/cid/35842/1987-Topps-590-Vince-Coleman,/Images/Cards/Baseball/117/117-590Fr.jpg,/Images/Cards/Baseball/117/117-590Bk.jpg
Jose Canseco,1987,620,1.5,,,1.5,/ViewCard.cfm/sid/117/cid/35874/1987-Topps-620-Jose-Canseco,/Images/Cards/Baseball/117/117-620Fr.jpg,/Images/Cards/Baseball/117/117-620Bk.jpg
Rafael Palmeiro,1987,634,1.55,,,1.55,/ViewCard.cfm/sid/117/cid/35888/1987-Topps-634-Rafael-Palmeiro,/Images/Cards/Baseball/117/117-634Fr.jpg,/Images/Cards/Baseball/117/117-634Bk.jpg
Dwight Evans,1987,645,0.13,,,0.13,/ViewCard.cfm/sid/117/cid/35899/1987-Topps-645-Dwight-Evans,/Images/Cards/Baseball/117/117-645Fr.jpg,/Images/Cards/Baseball/117/117-645Bk.jpg
Kevin Mitchell,1987,653,1,,,1,/ViewCard.cfm/sid/117/cid/35907/1987-Topps-653-Kevin-Mitchell,/Images/Cards/Baseball/117/117-653Fr.jpg,/Images/Cards/Baseball/117/117-653Bk.jpg
Alan Trammell,1987,687,0.7,,,0.7,/ViewCard.cfm/sid/117/cid/35942/1987-Topps-687-Alan-Trammell,/Images/Cards/Baseball/117/117-687Fr.jpg,/Images/Cards/Baseball/117/117-687Bk.jpg
Dave Parker,1987,691,0.5,,,0.5,/ViewCard.cfm/sid/117/cid/35946/1987-Topps-691-Dave-Parker,/Images/Cards/Baseball/117/117-691Fr.jpg,/Images/Cards/Baseball/117/117-691Bk.jpg
Harold Baines,1987,772,0.7,,,0.7,/ViewCard.cfm/sid/117/cid/36027/1987-Topps-772-Harold-Baines,/Images/Cards/Baseball/117/117-772Fr.jpg,/Images/Cards/Baseball/117/117-772Bk.jpg
Jack Morris,1987,778,0.5,,,0.5,/ViewCard.cfm/sid/117/cid/36033/1987-Topps-778-Jack-Morris,/Images/Cards/Baseball/117/117-778Fr.jpg,/Images/Cards/Baseball/117/117-778Bk.jpg
Harold Baines,1988,35,0.65,,,0.65,/ViewCard.cfm/sid/125/cid/53838/1988-Topps-35-Harold-Baines,/Images/Cards/Baseball/125/125-53838RepFr.jpg,/Images/Cards/Baseball/125/125-53838RepBk.jpg
Roger Clemens,1988,70,0.99,,,0.99,/ViewCard.cfm/sid/125/cid/53873/1988-Topps-70-Roger-Clemens,/Images/Cards/Baseball/125/125-53873RepFr.jpg,/Images/Cards/Baseball/125/125-53873RepBk.jpg
Joe Carter,1988,75,0.4,,,0.4,/ViewCard.cfm/sid/125/cid/53878/1988-Topps-75-Joe-Carter,/Images/Cards/Baseball/125/125-53878RepFr.jpg,/Images/Cards/Baseball/125/125-53878RepBk.jpg
Dale Murphy,1988,90,0.2,,,0.2,/ViewCard.cfm/sid/125/cid/53893/1988-Topps-90-Dale-Murphy,/Images/Cards/Baseball/125/125-53893RepFr.jpg,/Images/Cards/Baseball/125/125-53893RepBk.jpg
Eric Davis,1988,150,0.1,,,0.1,/ViewCard.cfm/sid/125/cid/53953/1988-Topps-150-Eric-Davis,/Images/Cards/Baseball/125/125-53953RepFr.jpg,/Images/Cards/Baseball/125/125-53953RepBk.jpg
Rafael Palmeiro,1988,186,0.35,,,0.35,/ViewCard.cfm/sid/125/cid/53989/1988-Topps-186-Rafael-Palmeiro,/Images/Cards/Baseball/125/125-186Fr.jpg,/Images/Cards/Baseball/125/125-53989RepBk.jpg
Lee Smith,1988,240,0.35,,,0.35,/ViewCard.cfm/sid/125/cid/54043/1988-Topps-240-Lee-Smith,/Images/Cards/Baseball/125/125-54043RepFr.jpg,/Images/Cards/Baseball/125/125-54043RepBk.jpg
Vince Coleman,1988,260,0.25,,,0.25,/ViewCard.cfm/sid/125/cid/54063/1988-Topps-260-Vince-Coleman,/Images/Cards/Baseball/125/125-54063RepFr.jpg,/Images/Cards/Baseball/125/125-54063RepBk.jpg
Don Mattingly,1988,300,0.75,,,0.75,/ViewCard.cfm/sid/125/cid/54103/1988-Topps-300-Don-Mattingly,/Images/Cards/Baseball/125/125-300Fr.jpg,/Images/Cards/Baseball/125/125-300Bk.jpg
Dave Parker,1988,315,0.1,,,0.1,/ViewCard.cfm/sid/125/cid/54118/1988-Topps-315-Dave-Parker,/Images/Cards/Baseball/125/125-54118RepFr.jpg,/Images/Cards/Baseball/125/125-54118RepBk.jpg
Alan Trammell,1988,320,0.55,,,0.55,/ViewCard.cfm/sid/125/cid/54123/1988-Topps-320-Alan-Trammell,/Images/Cards/Baseball/125/125-54123RepFr.jpg,/Images/Cards/Baseball/125/125-54123RepBk.jpg
Jack Morris,1988,340,0.5,,,0.5,/ViewCard.cfm/sid/125/cid/54143/1988-Topps-340-Jack-Morris,/Images/Cards/Baseball/125/125-340Fr.jpg,/Images/Cards/Baseball/125/125-340Bk.jpg
Will Clark,1988,350,0.65,,,0.65,/ViewCard.cfm/sid/125/cid/54153/1988-Topps-350-Will-Clark,/Images/Cards/Baseball/125/125-54153RepFr.jpg,/Images/Cards/Baseball/125/125-54153RepBk.jpg
Jose Canseco,1988,370,0.5,,,0.5,/ViewCard.cfm/sid/125/cid/54173/1988-Topps-370-Jose-Canseco,/Images/Cards/Baseball/125/125-54173RepFr.jpg,/Images/Cards/Baseball/125/125-54173RepBk.jpg
Matt Williams,1988,372,1.25,,,1.25,/ViewCard.cfm/sid/125/cid/54175/1988-Topps-372-Matt-Williams,/Images/Cards/Baseball/125/125-54175RepFr.jpg,/Images/Cards/Baseball/125/125-54175RepBk.jpg
Barry Bonds,1988,450,2,,,2,/ViewCard.cfm/sid/125/cid/54253/1988-Topps-450-Barry-Bonds,/Images/Cards/Baseball/125/125-54253RepFr.jpg,/Images/Cards/Baseball/125/125-54253RepBk.jpg
Fred McGriff,1988,463,0.45,,,0.45,/ViewCard.cfm/sid/125/cid/54266/1988-Topps-463-Fred-McGriff,/Images/Cards/Baseball/125/125-54266RepFr.jpg,/Images/Cards/Baseball/125/125-54266RepBk.jpg
Dwight Evans,1988,470,0.7,,,0.7,/ViewCard.cfm/sid/125/cid/54273/1988-Topps-470-Dwight-Evans,/Images/Cards/Baseball/125/125-54273RepFr.jpg,/Images/Cards/Baseball/125/125-54273RepBk.jpg
Dwight Gooden,1988,480,0.15,,,0.15,/ViewCard.cfm/sid/125/cid/54283/1988-Topps-480-Dwight-Gooden,/Images/Cards/Baseball/125/125-54283RepFr.jpg,/Images/Cards/Baseball/125/125-54283RepBk.jpg
Kevin Mitchell,1988,497,0.2,,,0.2,/ViewCard.cfm/sid/125/cid/54300/1988-Topps-497-Kevin-Mitchell,/Images/Cards/Baseball/125/125-54300RepFr.jpg,/Images/Cards/Baseball/125/125-54300RepBk.jpg
Mark McGwire,1988,580,1.5,,,1.5,/ViewCard.cfm/sid/125/cid/54384/1988-Topps-580-Mark-McGwire,/Images/Cards/Baseball/125/125-54384RepFr.jpg,/Images/Cards/Baseball/125/125-54384RepBk.jpg
Cecil Fielder,1988,618,0.25,,,0.25,/ViewCard.cfm/sid/125/cid/54422/1988-Topps-618-Cecil-Fielder,/Images/Cards/Baseball/125/125-54422RepFr.jpg,/Images/Cards/Baseball/125/125-54422RepBk.jpg
Bobby Bonilla,1988,681,0.1,,,0.1,/ViewCard.cfm/sid/125/cid/54485/1988-Topps-681-Bobby-Bonilla,/Images/Cards/Baseball/125/125-54485RepFr.jpg,/Images/Cards/Baseball/125/125-54485RepBk.jpg
Julio Franco,1988,683,0.15,,,0.15,/ViewCard.cfm/sid/125/cid/54487/1988-Topps-683-Julio-Franco,/Images/Cards/Baseball/125/125-54487RepFr.jpg,/Images/Cards/Baseball/125/125-54487RepBk.jpg
Darryl Strawberry,1988,710,0.22,,,0.22,/ViewCard.cfm/sid/125/cid/54514/1988-Topps-710-Darryl-Strawberry,/Images/Cards/Baseball/125/125-54514RepFr.jpg,/Images/Cards/Baseball/125/125-54514RepBk.jpg
Bo Jackson,1988,750,0.65,,,0.65,/ViewCard.cfm/sid/125/cid/54554/1988-Topps-750-Bo-Jackson,/Images/Cards/Baseball/125/125-54554RepFr.jpg,/Images/Cards/Baseball/125/125-54554RepBk.jpg
Ted Simmons,1988,791,0.1,,,0.1,/ViewCard.cfm/sid/125/cid/54596/1988-Topps-791-Ted-Simmons,/Images/Cards/Baseball/125/125-791Fr.jpg,/Images/Cards/Baseball/125/125-791Bk.jpg
Dwight Gooden,1989,30,0.02,,,0.02,/ViewCard.cfm/sid/134/cid/36281/1989-Topps-30-Doc-Gooden,/Images/Cards/Baseball/134/134-36281RepFr.jpg,/Images/Cards/Baseball/134/134-36281RepBk.jpg
Julio Franco,1989,55,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36306/1989-Topps-55-Julio-Franco,/Images/Cards/Baseball/134/134-55Fr.jpg,/Images/Cards/Baseball/134/134-55Bk.jpg
Mark McGwire,1989,70,1,,,1,/ViewCard.cfm/sid/134/cid/36321/1989-Topps-70-Mark-McGwire,/Images/Cards/Baseball/134/134-70Fr.jpg,/Images/Cards/Baseball/134/134-70Bk.jpg
Vince Coleman,1989,90,0.18,,,0.18,/ViewCard.cfm/sid/134/cid/36341/1989-Topps-90-Vince-Coleman,/Images/Cards/Baseball/134/134-90Fr.jpg,/Images/Cards/Baseball/134/134-90Bk.jpg
Kevin Mitchell,1989,189,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36440/1989-Topps-189-Kevin-Mitchell,/Images/Cards/Baseball/134/134-189Fr.jpg,/Images/Cards/Baseball/134/134-189Bk.jpg
Dwight Evans,1989,205,0.73,,,0.73,/ViewCard.cfm/sid/134/cid/36456/1989-Topps-205-Dwight-Evans,/Images/Cards/Baseball/134/134-205Fr.jpg,/Images/Cards/Baseball/134/134-205Bk.jpg
Dale Murphy,1989,210,0.15,,,0.15,/ViewCard.cfm/sid/134/cid/36461/1989-Topps-210-Dale-Murphy,/Images/Cards/Baseball/134/134-210Fr.jpg,/Images/Cards/Baseball/134/134-210Bk.jpg
Darryl Strawberry,1989,300,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36551/1989-Topps-300-Darryl-Strawberry,/Images/Cards/Baseball/134/134-300Fr.jpg,/Images/Cards/Baseball/134/134-300Bk.jpg
Rafael Palmeiro,1989,310,0.25,,,0.25,/ViewCard.cfm/sid/134/cid/36561/1989-Topps-310-Rafael-Palmeiro,/Images/Cards/Baseball/134/134-310Fr.jpg,/Images/Cards/Baseball/134/134-310Bk.jpg
Eric Davis,1989,330,0.06,,,0.06,/ViewCard.cfm/sid/134/cid/36581/1989-Topps-330-Eric-Davis,/Images/Cards/Baseball/134/134-330Fr.jpg,/Images/Cards/Baseball/134/134-330Bk.jpg
Gary Sheffield,1989,343,0.6,,,0.6,/ViewCard.cfm/sid/134/cid/9046388/1989-Topps-343-Gary-Sheffield,/Images/Cards/Baseball/134/134-9046388Fr.jpg,/Images/Cards/Baseball/134/134-9046388Bk.jpg
Joe Carter,1989,420,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36671/1989-Topps-420-Joe-Carter,/Images/Cards/Baseball/134/134-420Fr.jpg,/Images/Cards/Baseball/134/134-420Bk.jpg
Bobby Bonilla,1989,440,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36691/1989-Topps-440-Bobby-Bonilla,/Images/Cards/Baseball/134/134-440Fr.jpg,/Images/Cards/Baseball/134/134-440Bk.jpg
Roger Clemens,1989,450,1,,,1,/ViewCard.cfm/sid/134/cid/36701/1989-Topps-450-Roger-Clemens,/Images/Cards/Baseball/134/134-450Fr.jpg,/Images/Cards/Baseball/134/134-450Bk.jpg
Dave Parker,1989,475,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36726/1989-Topps-475-Dave-Parker,/Images/Cards/Baseball/134/134-475Fr.jpg,/Images/Cards/Baseball/134/134-475Bk.jpg
Jose Canseco,1989,500,0.25,,,0.25,/ViewCard.cfm/sid/134/cid/36751/1989-Topps-500-Jose-Canseco,/Images/Cards/Baseball/134/134-500Fr.jpg,/Images/Cards/Baseball/134/134-500Bk.jpg
Bo Jackson,1989,540,0.25,,,0.25,/ViewCard.cfm/sid/134/cid/36791/1989-Topps-540-Bo-Jackson,/Images/Cards/Baseball/134/134-540Fr.jpg,/Images/Cards/Baseball/134/134-540Bk.jpg
Cecil Fielder,1989,541,0.2,,,0.2,/ViewCard.cfm/sid/134/cid/36792/1989-Topps-541-Cecil-Fielder,/Images/Cards/Baseball/134/134-541Fr.jpg,/Images/Cards/Baseball/134/134-541Bk.jpg
Harold Baines,1989,585,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36836/1989-Topps-585-Harold-Baines,/Images/Cards/Baseball/134/134-585Fr.jpg,/Images/Cards/Baseball/134/134-585Bk.jpg
Barry Bonds,1989,620,1.05,,,1.05,/ViewCard.cfm/sid/134/cid/36872/1989-Topps-620-Barry-Bonds,/Images/Cards/Baseball/134/134-620Fr.jpg,/Images/Cards/Baseball/134/134-620Bk.jpg
Matt Williams,1989,628,0.25,,,0.25,/ViewCard.cfm/sid/134/cid/36880/1989-Topps-628-Matt-Williams,/Images/Cards/Baseball/134/134-628Fr.jpg,/Images/Cards/Baseball/134/134-628Bk.jpg
Jack Morris,1989,645,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/36897/1989-Topps-645-Jack-Morris,/Images/Cards/Baseball/134/134-645Fr.jpg,/Images/Cards/Baseball/134/134-645Bk.jpg
Will Clark,1989,660,0.15,,,0.15,/ViewCard.cfm/sid/134/cid/36912/1989-Topps-660-Will-Clark,/Images/Cards/Baseball/134/134-660Fr.jpg,/Images/Cards/Baseball/134/134-660Bk.jpg
Don Mattingly,1989,700,0.58,,,0.58,/ViewCard.cfm/sid/134/cid/36955/1989-Topps-700-Don-Mattingly,/Images/Cards/Baseball/134/134-700Fr.jpg,/Images/Cards/Baseball/134/134-700Bk.jpg
Fred McGriff,1989,745,0.15,,,0.15,/ViewCard.cfm/sid/134/cid/37000/1989-Topps-745-Fred-McGriff,/Images/Cards/Baseball/134/134-745Fr.jpg,/Images/Cards/Baseball/134/134-745Bk.jpg
Lee Smith,1989,760,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/37015/1989-Topps-760-Lee-Smith,/Images/Cards/Baseball/134/134-760Fr.jpg,/Images/Cards/Baseball/134/134-760Bk.jpg
Alan Trammell,1989,770,0.1,,,0.1,/ViewCard.cfm/sid/134/cid/37025/1989-Topps-770-Alan-Trammell,/Images/Cards/Baseball/134/134-37025RepFr.jpg,/Images/Cards/Baseball/134/134-37025RepBk.jpg
Matt Williams,1990,41,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/60941/1990-Topps-41-Matt-Williams,/Images/Cards/Baseball/147/147-41Fr.jpg,/Images/Cards/Baseball/147/147-41Bk.jpg
Dave Parker,1990,45,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/60945/1990-Topps-45-Dave-Parker,/Images/Cards/Baseball/147/147-45Fr.jpg,/Images/Cards/Baseball/147/147-45Bk.jpg
Curt Schilling,1990,97,1,,,1,/ViewCard.cfm/sid/147/cid/60997/1990-Topps-97-Curt-Schilling,/Images/Cards/Baseball/147/147-60997RepFr.jpg,/Images/Cards/Baseball/147/147-60997RepBk.jpg
Will Clark,1990,100,0.15,,,0.15,/ViewCard.cfm/sid/147/cid/61000/1990-Topps-100-Will-Clark,/Images/Cards/Baseball/147/147-100Fr.jpg,/Images/Cards/Baseball/147/147-100Bk.jpg
Don Mattingly,1990,200,0.33,,,0.33,/ViewCard.cfm/sid/147/cid/61100/1990-Topps-200-Don-Mattingly,/Images/Cards/Baseball/147/147-200Fr.jpg,/Images/Cards/Baseball/147/147-200Bk.jpg
Barry Bonds,1990,220,1.55,,,1.55,/ViewCard.cfm/sid/147/cid/61120/1990-Topps-220-Barry-Bonds,/Images/Cards/Baseball/147/147-220Fr.jpg,/Images/Cards/Baseball/147/147-220Bk.jpg
Roger Clemens,1990,245,1,,,1,/ViewCard.cfm/sid/147/cid/61145/1990-Topps-245-Roger-Clemens,/Images/Cards/Baseball/147/147-245Fr.jpg,/Images/Cards/Baseball/147/147-245Bk.jpg
Jose Canseco,1990,250,0.15,,,0.15,/ViewCard.cfm/sid/147/cid/61150/1990-Topps-250-Jose-Canseco,/Images/Cards/Baseball/147/147-250Fr.jpg,/Images/Cards/Baseball/147/147-250Bk.jpg
Eric Davis,1990,260,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61160/1990-Topps-260-Eric-Davis,/Images/Cards/Baseball/147/147-260Fr.jpg,/Images/Cards/Baseball/147/147-260Bk.jpg
Bobby Bonilla,1990,273,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61173/1990-Topps-273-Bobby-Bonilla,/Images/Cards/Baseball/147/147-273Fr.jpg,/Images/Cards/Baseball/147/147-273Bk.jpg
Albert Belle,1990,283,0.25,,,0.25,/ViewCard.cfm/sid/147/cid/61183/1990-Topps-283-Joey-Belle,/Images/Cards/Baseball/147/147-283Fr.jpg,/Images/Cards/Baseball/147/147-283Bk.jpg
Fred McGriff,1990,295,0.25,,,0.25,/ViewCard.cfm/sid/147/cid/61195/1990-Topps-295-Fred-McGriff,/Images/Cards/Baseball/147/147-295Fr.jpg,/Images/Cards/Baseball/147/147-295Bk.jpg
Bo Jackson,1990,300,0.25,,,0.25,/ViewCard.cfm/sid/147/cid/61200/1990-Topps-300-Bo-Jackson,/Images/Cards/Baseball/147/147-300Fr.jpg,/Images/Cards/Baseball/147/147-61200RepBk.jpg
Juan Gonzalez,1990,331,1,,,1,/ViewCard.cfm/sid/147/cid/61231/1990-Topps-331-Juan-Gonzalez,/Images/Cards/Baseball/147/147-61231RepFr.jpg,/Images/Cards/Baseball/147/147-61231RepBk.jpg
Harold Baines,1990,345,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61245/1990-Topps-345-Harold-Baines,/Images/Cards/Baseball/147/147-345Fr.jpg,/Images/Cards/Baseball/147/147-345Bk.jpg
Dwight Evans,1990,375,0.15,,,0.15,/ViewCard.cfm/sid/147/cid/61275/1990-Topps-375-Dwight-Evans,/Images/Cards/Baseball/147/147-375Fr.jpg,/Images/Cards/Baseball/147/147-61275RepBk.jpg
Alan Trammell,1990,440,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61341/1990-Topps-440-Alan-Trammell,/Images/Cards/Baseball/147/147-440Fr.jpg,/Images/Cards/Baseball/147/147-440Bk.jpg
Lee Smith,1990,495,0.08,,,0.08,/ViewCard.cfm/sid/147/cid/61396/1990-Topps-495-Lee-Smith,/Images/Cards/Baseball/147/147-495Fr.jpg,/Images/Cards/Baseball/147/147-61396RepBk.jpg
Kevin Mitchell,1990,500,0.05,,,0.05,/ViewCard.cfm/sid/147/cid/61401/1990-Topps-500-Kevin-Mitchell,/Images/Cards/Baseball/147/147-61401RepFr.jpg,/Images/Cards/Baseball/147/147-500Bk.jpg
Dwight Gooden,1990,510,1.49,,,1.49,/ViewCard.cfm/sid/147/cid/61411/1990-Topps-510-Doc-Gooden,/Images/Cards/Baseball/147/147-61411RepFr.jpg,/Images/Cards/Baseball/147/147-61411RepBk.jpg
Julio Franco,1990,550,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61451/1990-Topps-550-Julio-Franco,/Images/Cards/Baseball/147/147-550Fr.jpg,/Images/Cards/Baseball/147/147-61451RepBk.jpg
Jack Morris,1990,555,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61456/1990-Topps-555-Jack-Morris,/Images/Cards/Baseball/147/147-555Fr.jpg,/Images/Cards/Baseball/147/147-555Bk.jpg
Joe Carter,1990,580,0.1,,,0.1,/ViewCard.cfm/sid/147/cid/61481/1990-Topps-580-Joe-Carter,/Images/Cards/Baseball/147/147-61481RepFr.jpg,/Images/Cards/Baseball/147/147-61481RepBk.jpg
Darryl Strawberry,1990,600,1.49,,,1.49,/ViewCard.cfm/sid/147/cid/61501/1990-Topps-600-Darryl-Strawberry,/Images/Cards/Baseball/147/147-61501RepFr.jpg,/Images/Cards/Baseball/147/147-600Bk.jpg
Vince Coleman,1990,660,0.05,,,0.05,/ViewCard.cfm/sid/147/cid/61561/1990-Topps-660-Vince-Coleman,/Images/Cards/Baseball/147/147-61561RepFr.jpg,/Images/Cards/Baseball/147/147-61561RepBk.jpg
Mark McGwire,1990,690,1.5,,,1.5,/ViewCard.cfm/sid/147/cid/61591/1990-Topps-690-Mark-McGwire,/Images/Cards/Baseball/147/147-690Fr.jpg,/Images/Cards/Baseball/147/147-690Bk.jpg
Sammy Sosa,1990,692,3,,,3,/ViewCard.cfm/sid/147/cid/61593/1990-Topps-692-Sammy-Sosa,/Images/Cards/Baseball/147/147-692Fr.jpg,/Images/Cards/Baseball/147/147-692Bk.jpg
Omar Vizquel,1990,698,0.25,,,0.25,/ViewCard.cfm/sid/147/cid/61599/1990-Topps-698-Omar-Vizquel,/Images/Cards/Baseball/147/147-698Fr.jpg,/Images/Cards/Baseball/147/147-698Bk.jpg
Gary Sheffield,1990,718,0.6,,,0.6,/ViewCard.cfm/sid/147/cid/61619/1990-Topps-718-Gary-Sheffield,/Images/Cards/Baseball/147/147-718Fr.jpg,/Images/Cards/Baseball/147/147-61619RepBk.jpg
Dale Murphy,1990,750,0.15,,,0.15,/ViewCard.cfm/sid/147/cid/61651/1990-Topps-750-Dale-Murphy,/Images/Cards/Baseball/147/147-61651RepFr.jpg,/Images/Cards/Baseball/147/147-61651RepBk.jpg
Rafael Palmeiro,1990,755,0.15,,,0.15,/ViewCard.cfm/sid/147/cid/61656/1990-Topps-755-Rafael-Palmeiro,/Images/Cards/Baseball/147/147-61656RepFr.jpg,/Images/Cards/Baseball/147/147-755Bk.jpg
Kevin Mitchell,1991,40,0.08,,,0.08,/ViewCard.cfm/sid/167/cid/61940/1991-Topps-40-Kevin-Mitchell,/Images/Cards/Baseball/167/167-61940RepFr.jpg,/Images/Cards/Baseball/167/167-61940RepBk.jpg
Gary Sheffield,1991,68,0.15,,,0.15,/ViewCard.cfm/sid/167/cid/61969/1991-Topps-68-Gary-Sheffield,/Images/Cards/Baseball/167/167-68Fr.jpg,/Images/Cards/Baseball/167/167-68Bk.jpg
Jack Morris,1991,75,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/61976/1991-Topps-75-Jack-Morris,/Images/Cards/Baseball/167/167-75Fr.jpg,/Images/Cards/Baseball/167/167-75Bk.jpg
Don Mattingly,1991,100,0.75,,,0.75,/ViewCard.cfm/sid/167/cid/62003/1991-Topps-100-Don-Mattingly,/Images/Cards/Baseball/167/167-100bFr.jpg,/Images/Cards/Baseball/167/167-100bBk.jpg
Joe Carter,1991,120,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62024/1991-Topps-120-Joe-Carter,/Images/Cards/Baseball/167/167-120Fr.jpg,/Images/Cards/Baseball/167/167-120Bk.jpg
Fred McGriff,1991,140,0.15,,,0.15,/ViewCard.cfm/sid/167/cid/62045/1991-Topps-140-Fred-McGriff,/Images/Cards/Baseball/167/167-62045RepFr.jpg,/Images/Cards/Baseball/167/167-62045RepBk.jpg
Dwight Evans,1991,155,0.74,,,0.74,/ViewCard.cfm/sid/167/cid/62061/1991-Topps-155-Dwight-Evans,/Images/Cards/Baseball/167/167-155bFr.jpg,/Images/Cards/Baseball/167/167-155bBk.jpg
Vince Coleman,1991,160,0.05,,,0.05,/ViewCard.cfm/sid/167/cid/62066/1991-Topps-160-Vince-Coleman,/Images/Cards/Baseball/167/167-160Fr.jpg,/Images/Cards/Baseball/167/167-160Bk.jpg
Harold Baines,1991,166,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62072/1991-Topps-166-Harold-Baines,/Images/Cards/Baseball/167/167-62072RepFr.jpg,/Images/Cards/Baseball/167/167-166Bk.jpg
Matt Williams,1991,190,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62097/1991-Topps-190-Matt-Williams,/Images/Cards/Baseball/167/167-190Fr.jpg,/Images/Cards/Baseball/167/167-190Bk.jpg
Darryl Strawberry,1991,200,0.35,,,0.35,/ViewCard.cfm/sid/167/cid/62107/1991-Topps-200-Darryl-Strawberry,/Images/Cards/Baseball/167/167-200Fr.jpg,/Images/Cards/Baseball/167/167-200Bk.jpg
Juan Gonzalez,1991,224,0.25,,,0.25,/ViewCard.cfm/sid/167/cid/62131/1991-Topps-224-Juan-Gonzalez,/Images/Cards/Baseball/167/167-224Fr.jpg,/Images/Cards/Baseball/167/167-224Bk.jpg
Dave Parker,1991,235,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62142/1991-Topps-235-Dave-Parker,/Images/Cards/Baseball/167/167-235Fr.jpg,/Images/Cards/Baseball/167/167-235Bk.jpg
Mark McGwire,1991,270,0.65,,,0.65,/ViewCard.cfm/sid/167/cid/62178/1991-Topps-270-Mark-McGwire,/Images/Cards/Baseball/167/167-270Fr.jpg,/Images/Cards/Baseball/167/167-270Bk.jpg
Alan Trammell,1991,275,0.1,,,0.1,/ViewCard.cfm/sid/167/cid/62184/1991-Topps-275-Alan-Trammell,/Images/Cards/Baseball/167/167-275Fr.jpg,/Images/Cards/Baseball/167/167-275Bk.jpg
Rafael Palmeiro,1991,295,0.25,,,0.25,/ViewCard.cfm/sid/167/cid/62205/1991-Topps-295-Rafael-Palmeiro,/Images/Cards/Baseball/167/167-295Fr.jpg,/Images/Cards/Baseball/167/167-295Bk.jpg
Omar Vizquel,1991,298,0.16,,,0.16,/ViewCard.cfm/sid/167/cid/62208/1991-Topps-298-Omar-Vizquel,/Images/Cards/Baseball/167/167-298Fr.jpg,/Images/Cards/Baseball/167/167-62208RepBk.jpg
David Justice,1991,329,0.99,,,0.99,/ViewCard.cfm/sid/167/cid/62241/1991-Topps-329-David-Justice,/Images/Cards/Baseball/167/167-62241RepFr.jpg,/Images/Cards/Baseball/167/167-62241RepBk.jpg
Dwight Gooden,1991,330,0.02,,,0.02,/ViewCard.cfm/sid/167/cid/62242/1991-Topps-330-Doc-Gooden,/Images/Cards/Baseball/167/167-330Fr.jpg,/Images/Cards/Baseball/167/167-330Bk.jpg
